user,PR
"lptr",157
"wolfs",116
"jjohannes",61
"big-guy",57
"melix",47
"ljacomet",38
"DanielThomas",37
"eskatos",35
"bamboo",35
"lacasseio",32
"breskeby",27
"vlsi",23
"rieske",21
"blindpirate",19
"britter",17
"pioterj",15
"hansi-b",13
"JLLeitschuh",11
"tomdcc",10
"adammurdoch",10
"jlstrater",9
"bsideup",9
"rpalcolea",8
"guylabs",8
"donat",8
"tobiasbaum",7
"jonnybbb",6
"bot-gradle",6
"stale",4
"mark-vieira",4
"jbaiera",4
"LunNova",4
"ColtonIdle",4
"lorros",3
"ldaley",3
"jkschneider",3
"zeners",2
"thc202",2
"ghale",2
"bmuskalla",2
"anuraaga",2
"SamDeBlock",2
"timolehto",1
"paplorinc",1
"mquickmann",1
"marcphilipp",1
"lgtm-com",1
"iamdanfox",1
"foto-andreas",1
"eriwen",1
