user,PR
"wolfs",186
"lptr",173
"ljacomet",69
"eskatos",61
"jjohannes",54
"melix",51
"big-guy",50
"bot-gradle",45
"JLLeitschuh",45
"blindpirate",42
"bamboo",40
"donat",36
"rieske",28
"bmuskalla",22
"fushar",19
"sschuberth",18
"rpalcolea",18
"adammurdoch",17
"pioterj",8
"Kreyren",6
"stale",5
"lacasseio",4
"dhirabayashi",4
"cldvr",4
"svermeulen",3
"marcphilipp",3
"kensi",3
"kashike",3
"GisoBartels",3
"guylabs",2
"facewindu",2
"eriwen",2
"davidburstrom",2
"Shawlaw",2
"vlsi",1
"runningcode",1
"mwos-sl",1
"learnerEvermore",1
"ldaley",1
"jonnybbb",1
"iNikem",1
"grossws",1
"ghale",1
"friederbluemle",1
"floscher",1
"breskeby",1
"LarsKaulen",1
