user,PR
"bot-gradle",297
"tresat",137
"gitstream-cm",127
"jvandort",97
"bamboo",67
"abstratt",57
"alllex",56
"asodja",54
"blindpirate",50
"runningcode",48
"mlopatkin",44
"lkasso",34
"hegyibalint",33
"eskatos",33
"donat",32
"wolfs",26
"lptr",22
"big-guy",19
"etiennestuder",18
"akshayabd",18
"ov7a",15
"wuyangnju",14
"octylFractal",14
"ljacomet",14
"jbartok",12
"h0tk3y",11
"cdsap",11
"sorin-florea",10
"reinsch82",10
"ghale",10
"bigdaz",9
"Goooler",9
"jprinet",8
"erichaagdev",8
"leonard84",7
"github-actions",7
"pshevche",6
"JLLeitschuh",6
"tylerbertrand",5
"ribafish",5
"nodmp",4
"hsz",4
"martinbonnin",3
"maczikasz",3
"c00ler",3
"BigDataWriter",3
"6hundreds",3
"julioz",2
"big-andy-coates",2
"adammurdoch",2
"StefMa",2
"uskey512",1
"tinder-ryantrontz",1
"quaff",1
"hwanseok-dev",1
"guylabs",1
"autonomousapps",1
"SidB3",1
"Rukhaiyar1981",1
"GnusinPavel",1
"Gauravpadam",1
