user,PR
"alllex",32
"blindpirate",20
"bot-githubaction",19
"bot-gradle",14
"jvandort",13
"abstratt",13
"hegyibalint",10
"lkasso",9
"cdsap",8
"donat",7
"ribafish",6
"reinsch82",6
"asodja",6
"wolfs",5
"bamboo",5
"6hundreds",5
"tresat",4
"lptr",4
"ljacomet",4
"erichaagdev",4
"runningcode",3
"octylFractal",3
"mlopatkin",3
"quijote",2
"jbartok",2
"h0tk3y",2
"ghale",2
"eskatos",2
"cobexer",2
"clayburn",2
"c00ler",2
"bigdaz",2
"big-guy",2
"bacecek",2
"autonomousapps",2
"adammurdoch",2
"StefMa",2
"welandaz",1
"sschuberth",1
"spacey-sooty",1
"skuzzle",1
"rschmitt",1
"rpalcolea",1
"pshevche",1
"padrien33",1
"ov7a",1
"marcphilipp",1
"marcindabrowski",1
"leonard84",1
"jprinet",1
"jpenilla",1
"hdeadman",1
"facewindu",1
"dlorenc",1
"alextu",1
"ZacSweers",1
"Vampire",1
"Prototik",1
"HBX98",1
"Goooler",1
"GeorgCantor",1
"Bravonome2022",1
