user,PR
"wolfs",29
"bamboo",25
"blindpirate",21
"big-guy",18
"bot-gradle",14
"asodja",13
"alextu",10
"eskatos",9
"tresat",8
"ljacomet",7
"jprinet",7
"lptr",5
"jthurne",4
"donat",4
"bigdaz",4
"DPUkyle",4
"runningcode",3
"octylFractal",3
"jbartok",3
"adammurdoch",3
"Sineaggi",3
"stefanneuhaus",2
"oehme",2
"mlopatkin",2
"britter",2
"sorin-florea",1
"smoothreggae",1
"robmoore-i",1
"perlun",1
"mdolinin",1
"marcphilipp",1
"leonard84",1
"jamietanna",1
"intrigus-lgtm",1
"guylabs",1
"ghale",1
"etiennestuder",1
"dbolotin",1
"apalopta",1
"altrisi",1
"Marcono1234",1
"JLLeitschuh",1
"3flex",1
