user,PR
"bot-gradle",170
"wolfs",115
"jjohannes",100
"lptr",96
"melix",77
"etiennestuder",50
"ljacomet",47
"eskatos",38
"donat",35
"rlucha",26
"almilo",25
"bamboo",24
"guylabs",22
"bigdaz",20
"rieske",18
"bmuskalla",16
"runningcode",13
"ghale",13
"marcphilipp",12
"blindpirate",12
"stale",11
"big-guy",11
"sschuberth",9
"JLLeitschuh",8
"ldaley",7
"carstenhag",6
"rpalcolea",4
"mathjeff",4
"leonard84",3
"counter-reverse",3
"Vampire",3
"taefi",2
"szpak",2
"mataha",2
"ZacSweers",2
"oehme",1
"mergify",1
"alsutton",1
"alllex",1
"LouisCAD",1
"JDLuke",1
