user,PR
"bot-gradle",506
"wolfs",158
"tresat",142
"nathan-contino",132
"jvandort",113
"big-guy",95
"alllex",89
"blindpirate",87
"asodja",69
"bamboo",62
"lptr",61
"runningcode",46
"abstratt",37
"mlopatkin",35
"octylFractal",30
"eskatos",28
"ljacomet",26
"DPUkyle",26
"adammurdoch",24
"jbartok",17
"hegyibalint",16
"etiennestuder",10
"jprinet",9
"jknair0",9
"facewindu",9
"marcphilipp",8
"h0tk3y",7
"donat",7
"alextu",7
"github-actions",6
"ldaley",5
"ghale",5
"ThadHouse",5
"vlsi",4
"mathjeff",4
"leonard84",4
"hythloda",4
"modmuss50",3
"liutikas",3
"rpygithub",2
"nevack",2
"imrichardcole",2
"imkiva",2
"gavra0",2
"akshayabd",2
"VladRassokhin",2
"DavidOpDeBeeck",2
"sschuberth",1
"snoopcheri",1
"rand0m86",1
"ov7a",1
"mjaggard",1
"mernst",1
"daknin",1
"clayburn",1
"chagmed",1
"chadlwilson",1
"bigdaz",1
"aSemy",1
"Vampire",1
