user,PR
"bot-gradle",164
"wolfs",147
"lptr",115
"jjohannes",103
"ljacomet",90
"eskatos",90
"bamboo",67
"blindpirate",56
"bmuskalla",42
"big-guy",42
"donat",20
"rieske",16
"JLLeitschuh",13
"rpalcolea",12
"melix",11
"jeffalder",11
"stale",9
"ghale",6
"adammurdoch",6
"SheliakLyr",6
"CristianGM",6
"ijuma",5
"vlsi",4
"quad",4
"mergify",4
"retronym",3
"martinda",3
"devisnik",3
"benmccann",3
"turansky",2
"technoir42",2
"mmorrisontx",2
"guylabs",2
"epeee",2
"yfeleke",1
"stephane303",1
"sschuberth",1
"runningcode",1
"reinholdfuereder",1
"mleveill",1
"marcphilipp",1
"ldaley",1
"fransflippo",1
"eatkins",1
"deleted_user",1
"cstroe",1
"chkpnt",1
"bigdaz",1
"apflieger",1
"SamDeBlock",1
"LarsKaulen",1
"AlexLandau",1
