user,PR
"bot-gradle",18
"blindpirate",18
"tresat",16
"erichaagdev",14
"mlopatkin",11
"big-guy",11
"jvandort",9
"bot-githubaction",9
"lptr",8
"xaviarias",7
"nathan-contino",7
"ljacomet",7
"jprinet",7
"jbartok",7
"adammurdoch",6
"jthurne",5
"eskatos",5
"asodja",5
"alllex",5
"wolfs",4
"hythloda",4
"h0tk3y",4
"clayburn",4
"snoopcheri",3
"rockandska",3
"kackey0-1",3
"hegyibalint",3
"alextu",3
"Vampire",3
"octylFractal",2
"mathjeff",2
"martenbohlin",2
"bigdaz",2
"bamboo",2
"6hundreds",2
"sschuberth",1
"sorin-florea",1
"snuyanzin",1
"pshevche",1
"kmark",1
"ghale",1
"gabrielfeo",1
"facewindu",1
"etiennestuder",1
"dreis2211",1
"donat",1
"cloudshiftchris",1
"armujahid",1
"abstratt",1
"DJtheRedstoner",1
"3flex",1
