user,PR
"blindpirate",35
"lptr",21
"bot-gradle",20
"wolfs",19
"tresat",19
"donat",19
"nathan-contino",18
"eskatos",18
"alllex",18
"ljacomet",13
"bamboo",13
"DPUkyle",13
"jvandort",11
"adammurdoch",11
"abstratt",10
"octylFractal",8
"jbartok",8
"jprinet",7
"bigdaz",6
"big-guy",6
"hegyibalint",5
"asodja",5
"6hundreds",5
"nevack",4
"snoopcheri",3
"ghale",3
"clayburn",3
"SidB3",3
"Christianjade1",3
"vmmaldonadoz",2
"stopley",2
"prasad-333",2
"liutikas",2
"h0tk3y",2
"erichaagdev",2
"Vampire",2
"Jeffset",2
"3flex",2
"zielezin",1
"vinaypotluri",1
"torresmi",1
"ryandens",1
"runningcode",1
"p1729",1
"monosoul",1
"leonard84",1
"jthurne",1
"izeye",1
"hythloda",1
"gabrielrodriguez2746",1
"eygraber",1
"dmarin",1
"cguerreros",1
"britter",1
"bacecek",1
"arthursmel",1
"akshayabd",1
"TANKUNYAO",1
"RicardoJiang",1
"Korov",1
"DmitryPogrebnoy",1
