user,PR
"bot-gradle",334
"wolfs",123
"donat",90
"rieske",57
"blindpirate",47
"lptr",44
"eskatos",37
"oehme",35
"melix",33
"big-guy",15
"bamboo",15
"pbielicki",14
"jjohannes",14
"ljacomet",13
"runningcode",12
"ghale",9
"bmuskalla",8
"marcphilipp",6
"adammurdoch",6
"jthurne",4
"iaco86",4
"etiennestuder",4
"JLLeitschuh",4
"vlsi",3
"stephengold",3
"guylabs",2
"Fleshgrinder",2
"xhudik",1
"timyates",1
"rpalcolea",1
"ldaley",1
"eriwen",1
"elect86",1
"dtruebin",1
"britter",1
"bigdaz",1
"almilo",1
"actuallyasmartname",1
"Vampire",1
"HanineD",1
"DPUkyle",1
"ALikhachev",1
