PR_ref,commenter,month
"gradle/gradle/22569","blindpirate","2022-11"
"gradle/gradle/22569","bot-gradle","2022-11"
"gradle/gradle/22569","bot-gradle","2022-11"
"gradle/gradle/22568","jvandort","2022-10"
"gradle/gradle/22568","bot-gradle","2022-10"
"gradle/gradle/22568","jvandort","2022-11"
"gradle/gradle/22568","bot-gradle","2022-11"
"gradle/gradle/22568","tresat","2022-11"
"gradle/gradle/22568","tresat","2022-11"
"gradle/gradle/22568","jvandort","2022-11"
"gradle/gradle/22568","jvandort","2022-11"
"gradle/gradle/22568","tresat","2022-11"
"gradle/gradle/22565","jvandort","2022-10"
"gradle/gradle/22565","bot-gradle","2022-10"
"gradle/gradle/22565","tresat","2022-11"
"gradle/gradle/22565","jvandort","2022-11"
"gradle/gradle/22565","jvandort","2022-11"
"gradle/gradle/22565","bot-gradle","2022-11"
"gradle/gradle/22565","tresat","2022-11"
"gradle/gradle/22565","tresat","2022-11"
"gradle/gradle/22565","tresat","2022-11"
"gradle/gradle/22565","tresat","2022-11"
"gradle/gradle/22565","tresat","2022-11"
"gradle/gradle/22565","tresat","2022-11"
"gradle/gradle/22565","jvandort","2022-11"
"gradle/gradle/22565","jvandort","2022-11"
"gradle/gradle/22565","jvandort","2022-11"
"gradle/gradle/22565","nathan-contino","2022-11"
"gradle/gradle/22565","nathan-contino","2022-11"
"gradle/gradle/22565","nathan-contino","2022-11"
"gradle/gradle-enterprise-build-validation-scripts/185","jthurne","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/185","jthurne","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/185","etiennestuder","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/185","etiennestuder","2022-10"
"gradle/gradle/22561","blindpirate","2022-11"
"gradle/gradle/22561","pshevche","2022-11"
"gradle/gradle/22561","bot-gradle","2022-11"
"gradle/gradle/22561","pshevche","2022-11"
"gradle/gradle/22561","bot-gradle","2022-11"
"gradle/gradle/22561","bot-gradle","2022-11"
"gradle/gradle/22561","bot-gradle","2022-11"
"gradle/gradle/22560","blindpirate","2022-10"
"gradle/gradle/22560","bot-gradle","2022-10"
"gradle/gradle/22558","blindpirate","2022-11"
"gradle/gradle/22558","bot-gradle","2022-11"
"gradle/gradle/22558","wolfs","2022-11"
"gradle/gradle/22558","blindpirate","2022-11"
"gradle/gradle/22558","wolfs","2022-11"
"gradle/gradle-enterprise-build-validation-scripts/179","erichaagdev","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","erichaagdev","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","jthurne","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","jthurne","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","jthurne","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","jthurne","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","jthurne","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","jthurne","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","erichaagdev","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","erichaagdev","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","erichaagdev","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","jthurne","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","erichaagdev","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","jthurne","2022-10"
"gradle/gradle-enterprise-build-validation-scripts/179","etiennestuder","2022-11"
"gradle/gradle-enterprise-build-validation-scripts/179","etiennestuder","2022-11"
"gradle/gradle-enterprise-build-validation-scripts/179","etiennestuder","2022-11"
"gradle/gradle-enterprise-build-validation-scripts/179","etiennestuder","2022-11"
"gradle/gradle-enterprise-build-validation-scripts/179","etiennestuder","2022-11"
"gradle/gradle-enterprise-build-validation-scripts/179","etiennestuder","2022-11"
"gradle/gradle-enterprise-build-validation-scripts/179","etiennestuder","2022-11"
"gradle/gradle-enterprise-build-validation-scripts/179","etiennestuder","2022-11"
