user,PR
"wolfs",35
"blindpirate",16
"big-guy",15
"runningcode",14
"bot-gradle",13
"bot-githubaction",9
"bamboo",9
"ljacomet",8
"asodja",8
"lptr",7
"tresat",6
"hegyibalint",6
"jthurne",5
"alextu",5
"adammurdoch",5
"octylFractal",4
"jprinet",4
"eskatos",4
"donat",4
"jbartok",3
"bigdaz",3
"leonard84",2
"lacasseio",2
"facewindu",2
"Vampire",2
"DPUkyle",2
"tgodzik",1
"terrakok",1
"rweisleder",1
"robmoore-i",1
"marcphilipp",1
"guylabs",1
"ghale",1
"gavra0",1
"chrisjenx",1
"candrews",1
"TangHuaiZhe",1
"SheliakLyr",1
"MonoAnji",1
"DanielThomas",1
"AlexLandau",1
