user,PR
"bot-gradle",427
"big-guy",222
"wolfs",220
"lptr",145
"DPUkyle",77
"ljacomet",67
"tresat",62
"blindpirate",62
"asodja",54
"eskatos",30
"marcphilipp",26
"donat",26
"BarkingBad",23
"stale",16
"runningcode",16
"jbartok",15
"facewindu",12
"gavra0",10
"bamboo",10
"mlopatkin",9
"ldaley",8
"snoopcheri",7
"leonard84",7
"kiwi-oss",7
"bigdaz",7
"github-actions",5
"dubinsky",5
"tgodzik",4
"alextu",4
"JLLeitschuh",4
"rpalcolea",3
"etiennestuder",3
"scaventz",2
"rpygithub",2
"gabrielfeo",2
"britter",2
"breskeby",2
"adammurdoch",2
"NyCodeGHG",2
"KroArtem",2
"pbielicki",1
"jreock",1
"jjnkjdreaminjjnkj",1
"guylabs",1
"gitstream-cm",1
"abstratt",1
"TravDev01",1
"Scrappers-glitch",1
"OdysseusLives",1
