user,PR
"bot-gradle",490
"gitstream-cm",120
"tresat",80
"bamboo",73
"asodja",72
"ljacomet",62
"big-guy",61
"wolfs",57
"blindpirate",55
"jvandort",50
"eskatos",49
"lptr",47
"lkasso",40
"octylFractal",38
"ghale",38
"mlopatkin",37
"alllex",36
"ov7a",21
"bigdaz",20
"marcphilipp",19
"6hundreds",13
"hegyibalint",11
"donat",11
"h0tk3y",10
"abstratt",10
"JLLeitschuh",10
"pshevche",9
"akshayabd",8
"runningcode",7
"etiennestuder",7
"FrauBoes",7
"jbartok",6
"sschuberth",5
"jean-andre-gauthier",5
"rybak",4
"leonard84",4
"github-actions",4
"ThadHouse",4
"reinsch82",3
"jprinet",3
"c00ler",3
"bacecek",3
"tylerbertrand",2
"snoopcheri",2
"ribafish",2
"jjohannes",2
"guylabs",2
"bdecroix-spiria",2
"TWiStErRob",2
"welandaz",1
"valery1707",1
"tomasbjerre",1
"mmoayyed",1
"julioz",1
"jthurne",1
"dotta",1
"cdsap",1
"bric3",1
"ben-manes",1
"aSemy",1
"MumtazAli123",1
"KrugerBank",1
"JT122406",1
