user,PR
"bot-gradle",332
"alllex",112
"lkasso",101
"bamboo",100
"tresat",85
"jvandort",61
"big-guy",61
"blindpirate",56
"abstratt",55
"donat",52
"wolfs",47
"lptr",46
"hegyibalint",34
"adammurdoch",30
"6hundreds",26
"reinsch82",25
"ov7a",21
"ghale",20
"mlopatkin",19
"octylFractal",15
"asodja",15
"ljacomet",12
"eskatos",12
"pshevche",10
"facewindu",9
"runningcode",7
"hdeadman",5
"erichaagdev",5
"autonomousapps",5
"jbartok",4
"cobexer",4
"welandaz",3
"ribafish",3
"sschuberth",2
"marcphilipp",2
"guylabs",2
"bigdaz",2
"snoopcheri",1
"skuzzle",1
"quijote",1
"leonard84",1
"jrodbx",1
"jprinet",1
"hfhbd",1
"clayburn",1
"cdsap",1
"c00ler",1
"alextu",1
"Vampire",1
"TWiStErRob",1
"StefMa",1
"JLLeitschuh",1
