user,PR
"bot-gradle",670
"tresat",198
"etiennestuder",184
"jvandort",162
"bamboo",134
"wolfs",106
"erichaagdev",102
"eskatos",99
"mlopatkin",79
"alllex",72
"hythloda",66
"ljacomet",65
"abstratt",59
"jthurne",52
"tylerbertrand",51
"ghale",48
"reinsch82",42
"big-guy",40
"donat",39
"jbartok",37
"lkasso",34
"ov7a",33
"martinbonnin",33
"hegyibalint",33
"clayburn",33
"jprinet",29
"6hundreds",28
"lptr",24
"asodja",24
"blindpirate",22
"runningcode",17
"bigdaz",17
"h0tk3y",16
"lacasseio",15
"marcphilipp",14
"tasomaniac",12
"octylFractal",12
"cdsap",12
"github-actions",10
"JLLeitschuh",10
"gitstream-cm",8
"oldergod",5
"mkurz",5
"adammurdoch",5
"pshevche",4
"c00ler",4
"aSemy",3
"TWiStErRob",3
"welandaz",2
"vlsi",2
"Tapchicoma",2
"Korov",2
"JavierSegoviaCordoba",2
"yujincheng08",1
"ribafish",1
"pioterj",1
"julioz",1
"hfhbd",1
"guylabs",1
"grossws",1
"dubinsky",1
"britter",1
"big-andy-coates",1
"bddckr",1
"alextu",1
"ZacSweers",1
"Sineaggi",1
"Goooler",1
"FrauBoes",1
"Crazyjavahacking",1
