user,PR
"bot-gradle",751
"tresat",227
"bamboo",183
"nathan-contino",178
"abstratt",165
"lptr",145
"wolfs",136
"ljacomet",126
"alllex",103
"jvandort",102
"blindpirate",92
"big-guy",87
"DPUkyle",78
"eskatos",69
"octylFractal",53
"jbartok",46
"asodja",39
"donat",38
"h0tk3y",36
"runningcode",30
"ghale",24
"jprinet",21
"hegyibalint",20
"6hundreds",20
"snoopcheri",17
"hythloda",14
"adammurdoch",13
"vmmaldonadoz",12
"vlsi",12
"mlopatkin",12
"Vampire",10
"zielezin",9
"robmoore-i",8
"prasad-333",8
"leonard84",8
"etiennestuder",8
"marcphilipp",7
"github-actions",7
"arthursmel",7
"Jeffset",6
"stopley",4
"nevack",4
"erichaagdev",4
"akshayabd",4
"SidB3",4
"DmitryPogrebnoy",4
"liutikas",3
"jthurne",3
"guylabs",3
"clayburn",3
"bodhili",3
"cguerreros",2
"TWiStErRob",2
"RicardoJiang",2
"zml2008",1
"thgoebel",1
"sschuberth",1
"p1729",1
"ov7a",1
"monosoul",1
"ice1000",1
"gildor",1
"dmarin",1
"chachako",1
"bigdaz",1
"bacecek",1
"alextu",1
"TimvdLippe",1
"3flex",1
