user,PR
"bot-gradle",184
"lptr",179
"wolfs",166
"jjohannes",80
"JLLeitschuh",72
"melix",68
"bmuskalla",59
"ljacomet",57
"blindpirate",36
"ghale",34
"bamboo",33
"donat",32
"big-guy",29
"ldaley",27
"eskatos",25
"rieske",18
"oehme",17
"t0rr3sp3dr0",12
"stale",10
"marcphilipp",9
"mergify",7
"pioterj",5
"bschelberg",5
"ben-manes",5
"paplorinc",3
"graemerocher",3
"eriwen",3
"britter",3
"adammurdoch",3
"Mazorius",3
"neworld",1
"kashike",1
"carstenhag",1
"bigdaz",1
"ant-druha",1
"TWiStErRob",1
"San1212",1
"Marcono1234",1
"DPUkyle",1
