user,PR
"bot-gradle",381
"wolfs",173
"lptr",116
"asodja",104
"big-guy",98
"tresat",96
"blindpirate",57
"octylFractal",55
"eskatos",51
"bamboo",48
"donat",38
"DPUkyle",34
"ljacomet",31
"robmoore-i",21
"etiennestuder",21
"jbartok",14
"ghale",14
"jthurne",12
"Sineaggi",11
"leonard84",10
"mlopatkin",9
"marcphilipp",8
"oehme",7
"bigdaz",7
"altrisi",6
"jamietanna",5
"github-actions",5
"stale",4
"britter",4
"runningcode",3
"ldaley",3
"kmayoral",3
"hegyibalint",3
"guylabs",3
"adammurdoch",3
"JLLeitschuh",3
"perlun",2
"mdolinin",2
"davinkevin",2
"apalopta",2
"Vampire",2
"JavierSegoviaCordoba",2
"sorin-florea",1
"melix",1
"eriwen",1
"davidmc24",1
