user,PR
"bot-gradle",425
"jvandort",198
"tresat",185
"gitstream-cm",97
"bigdaz",81
"eskatos",72
"big-guy",60
"asodja",56
"blindpirate",54
"bamboo",49
"lptr",48
"jprinet",45
"cobexer",42
"alllex",39
"ov7a",37
"donat",33
"lkasso",31
"6hundreds",25
"ljacomet",24
"wolfs",22
"hegyibalint",22
"jbartok",21
"ghale",21
"c00ler",19
"mlopatkin",18
"reinsch82",17
"abstratt",16
"h0tk3y",15
"octylFractal",12
"erichaagdev",10
"runningcode",7
"github-actions",7
"marcphilipp",5
"alextu",5
"adammurdoch",5
"HackerMadCat",5
"clayburn",3
"cdsap",3
"pbielicki",2
"leonard84",2
"jean-andre-gauthier",2
"akshayabd",2
"wuyangnju",1
"welandaz",1
"ribafish",1
"p-schneider",1
"juxtin",1
"johnshajiang",1
"jjohannes",1
"hfhbd",1
"frikke",1
"etiennestuder",1
"dotta",1
"bigben770",1
"ben-manes",1
