user,PR
"bot-gradle",241
"wolfs",111
"bamboo",100
"lptr",98
"eskatos",92
"blindpirate",80
"melix",74
"ljacomet",61
"jjohannes",53
"bmuskalla",46
"adammurdoch",38
"ldaley",19
"rieske",11
"stale",8
"ghale",7
"etiennestuder",6
"donat",6
"marcphilipp",5
"facewindu",5
"big-guy",5
"oehme",4
"JLLeitschuh",4
"snoopcheri",3
"paragchandra",3
"leonardobsjr",3
"lacasseio",3
"serebit",2
"runningcode",2
"fanofxiaofeng",2
"breskeby",2
"SUPERCILEX",2
"pun-ky",1
"marracuene",1
"guylabs",1
"devkanro",1
"NielsDoucet",1
