user,PR
"blindpirate",30
"bot-gradle",25
"erichaagdev",24
"jvandort",18
"eskatos",18
"adammurdoch",18
"cdsap",16
"bamboo",16
"reinsch82",12
"ghale",12
"mlopatkin",11
"ljacomet",11
"big-guy",11
"bodhili",10
"tresat",9
"jbartok",9
"hythloda",9
"alllex",9
"xaviarias",7
"hegyibalint",6
"donat",6
"asodja",6
"abstratt",6
"jprinet",5
"wolfs",4
"runningcode",4
"h0tk3y",4
"valery1707",3
"robmoore-i",3
"octylFractal",3
"clayburn",3
"6hundreds",3
"snoopcheri",2
"nathan-contino",2
"lptr",2
"leonard84",2
"bigdaz",2
"alextu",2
"zhurs",1
"valeryvpetrov-dev",1
"trespasserw",1
"slovdahl",1
"sh-cho",1
"martinbonnin",1
"marcphilipp",1
"jthurne",1
"joshjohanning",1
"jjohannes",1
"jhrom",1
"guylabs",1
"fawind",1
"facewindu",1
"etiennestuder",1
"dongxuwang",1
"donbeave",1
"dejankos",1
"arthursmel",1
"SonicGDX",1
"KENNYSOFT",1
"JT122406",1
"Chaoba",1
