PR_ref,commenter,month
"gradle/gradle/14355","lptr","2020-08"
"gradle/gradle/14355","bot-gradle","2020-08"
"gradle/gradle/14355","wolfs","2020-09"
"gradle/gradle/14355","wolfs","2020-09"
"gradle/gradle/14355","lptr","2020-09"
"gradle/gradle/14353","bamboo","2020-08"
"gradle/gradle/14353","bot-gradle","2020-08"
"gradle/gradle/14352","bamboo","2020-08"
"gradle/gradle/14352","bot-gradle","2020-08"
"gradle/gradle/14351","bamboo","2020-08"
"gradle/gradle/14351","bot-gradle","2020-08"
"gradle/gradle/14349","big-guy","2020-09"
"gradle/gradle/14349","jjohannes","2020-09"
"gradle/gradle/14349","rieske","2020-09"
"gradle/gradle/14349","big-guy","2020-09"
"gradle/gradle/14349","jjohannes","2020-09"
"gradle/gradle/14349","jjohannes","2020-09"
"gradle/gradle/14348","bamboo","2020-08"
"gradle/gradle/14348","bot-gradle","2020-08"
"gradle/gradle/14345","blindpirate","2020-08"
"gradle/gradle/14345","bot-gradle","2020-08"
"gradle/gradle/14345","blindpirate","2020-09"
"gradle/gradle/14345","blindpirate","2020-09"
"gradle/gradle/14345","bot-gradle","2020-09"
"gradle/gradle/14345","blindpirate","2020-09"
"gradle/gradle/14345","wolfs","2020-08"
"gradle/gradle/14345","wolfs","2020-08"
"gradle/gradle/14345","wolfs","2020-08"
"gradle/gradle/14345","wolfs","2020-08"
"gradle/gradle/14345","wolfs","2020-08"
"gradle/gradle/14345","wolfs","2020-08"
"gradle/gradle/14345","wolfs","2020-09"
"gradle/gradle/14345","blindpirate","2020-09"
"gradle/gradle/14345","wolfs","2020-09"
"gradle/gradle/14344","lptr","2020-08"
"gradle/gradle/14344","wolfs","2020-08"
"gradle/gradle/14344","lptr","2020-08"
"gradle/gradle-profiler/233","wolfs","2020-08"
"gradle/gradle/14342","lptr","2020-08"
"gradle/gradle/14342","bot-gradle","2020-08"
"gradle/gradle/14342","lptr","2020-08"
"gradle/gradle/14342","bot-gradle","2020-08"
"gradle/gradle/14342","lptr","2020-08"
"gradle/gradle/14342","bot-gradle","2020-08"
"gradle/gradle/14342","lptr","2020-08"
"gradle/gradle/14342","bot-gradle","2020-08"
"gradle/gradle/14342","lptr","2020-08"
"gradle/gradle/14342","lptr","2020-08"
"gradle/gradle/14342","wolfs","2020-08"
"gradle/gradle/14341","lptr","2020-08"
"gradle/gradle/14337","jjohannes","2020-08"
"gradle/gradle/14337","jjohannes","2020-08"
"gradle/gradle/14337","jjohannes","2020-08"
"gradle/gradle/14335","jjohannes","2020-09"
"gradle/gradle/14335","jjohannes","2020-09"
"gradle/gradle/14335","jjohannes","2020-09"
"gradle/gradle/14335","rieske","2020-09"
"gradle/gradle/14335","jjohannes","2020-09"
"gradle/gradle/14333","jjohannes","2020-08"
"gradle/gradle/14333","jjohannes","2020-08"
"gradle/gradle/14333","rieske","2020-08"
"gradle/gradle/14327","bamboo","2020-08"
"gradle/gradle/14327","bot-gradle","2020-08"
"gradle/gradle/14327","bamboo","2020-10"
"gradle/gradle/14327","bot-gradle","2020-10"
"gradle/gradle/14327","bamboo","2020-10"
"gradle/gradle/14327","bot-gradle","2020-10"
"gradle/gradle/14326","bamboo","2020-08"
"gradle/gradle/14326","bot-gradle","2020-08"
"gradle/gradle-profiler/232","wolfs","2020-08"
"gradle/gradle/14325","bamboo","2020-08"
"gradle/gradle/14325","bot-gradle","2020-08"
"gradle/gradle/14325","lptr","2020-08"
"gradle/gradle-enterprise-build-config-samples/35","etiennestuder","2020-08"
"gradle/gradle-enterprise-build-config-samples/35","britter","2020-08"
"gradle/gradle-enterprise-build-config-samples/35","etiennestuder","2020-08"
"gradle/gradle/14323","jjohannes","2020-08"
"gradle/gradle/14323","rieske","2020-08"
"gradle/gradle/14322","donat","2020-08"
"gradle/gradle/14322","JLLeitschuh","2020-08"
"gradle/gradle/14321","jjohannes","2020-08"
"gradle/gradle/14321","bot-gradle","2020-08"
"gradle/gradle/14321","jjohannes","2020-08"
"gradle/gradle/14321","bot-gradle","2020-08"
"gradle/gradle/14321","jjohannes","2020-08"
"gradle/gradle/14321","bot-gradle","2020-08"
"gradle/gradle/14321","jjohannes","2020-09"
"gradle/gradle/14321","bot-gradle","2020-09"
"gradle/gradle/14321","rieske","2020-08"
"gradle/gradle/14321","jjohannes","2020-08"
"gradle/gradle/14319","rieske","2020-08"
"gradle/gradle/14319","donat","2020-08"
"gradle/gradle/14318","donat","2020-08"
"gradle/gradle/14317","jjohannes","2020-08"
"gradle/gradle/14317","jjohannes","2020-08"
"gradle/gradle/14317","rieske","2020-08"
"gradle/gradle/14317","rieske","2020-08"
"gradle/gradle/14316","donat","2020-08"
"gradle/gradle/14316","jjohannes","2020-08"
"gradle/gradle/14316","donat","2020-08"
"gradle/gradle/14315","jjohannes","2020-08"
"gradle/gradle/14315","jjohannes","2020-08"
"gradle/gradle/14315","jjohannes","2020-08"
"gradle/gradle/14315","donat","2020-08"
"gradle/gradle/14314","jjohannes","2020-08"
"gradle/gradle/14313","jjohannes","2020-08"
"gradle/gradle/14312","jjohannes","2020-08"
"gradle/gradle/14311","lptr","2020-08"
"gradle/gradle/14311","bot-gradle","2020-08"
"gradle/gradle/14311","lptr","2020-08"
"gradle/gradle/14311","bot-gradle","2020-08"
"gradle/gradle/14311","lptr","2020-08"
"gradle/gradle/14311","bot-gradle","2020-08"
"gradle/gradle/14311","jjohannes","2020-08"
"gradle/gradle/14311","lptr","2020-08"
"gradle/gradle/14308","bamboo","2020-08"
"gradle/gradle/14308","bot-gradle","2020-08"
"gradle/gradle/14308","bamboo","2020-08"
"gradle/gradle/14308","bot-gradle","2020-08"
"gradle/gradle/14303","lptr","2020-08"
"gradle/gradle/14303","bot-gradle","2020-08"
"gradle/gradle/14303","lptr","2020-08"
"gradle/gradle/14303","bot-gradle","2020-08"
"gradle/gradle/14303","lptr","2020-08"
"gradle/gradle/14303","bot-gradle","2020-08"
"gradle/gradle/14303","lptr","2020-08"
"gradle/gradle/14303","wolfs","2020-08"
"gradle/gradle/14303","wolfs","2020-08"
"gradle/gradle/14303","wolfs","2020-08"
"gradle/gradle/14303","wolfs","2020-08"
"gradle/gradle/14303","wolfs","2020-08"
"gradle/gradle/14303","lptr","2020-08"
"gradle/gradle/14303","lptr","2020-08"
"gradle/gradle/14303","lptr","2020-08"
"gradle/gradle/14303","lptr","2020-08"
"gradle/gradle/14303","lptr","2020-08"
"gradle/gradle/14303","lptr","2020-08"
"gradle/gradle/14302","rieske","2020-08"
"gradle/gradle/14302","jjohannes","2020-08"
"gradle/gradle/14302","jjohannes","2020-08"
"gradle/gradle/14302","jjohannes","2020-08"
"gradle/gradle/14302","rieske","2020-08"
"gradle/gradle/14302","jjohannes","2020-08"
"gradle/gradle/14301","bamboo","2020-08"
"gradle/gradle/14301","bot-gradle","2020-08"
"gradle/gradle/14301","adammurdoch","2020-08"
"gradle/gradle/14301","bamboo","2020-08"
"gradle/guides/382","jjohannes","2020-10"
"gradle/gradle/14295","jjohannes","2020-08"
"gradle/gradle/14293","donat","2020-08"
"gradle/gradle/14293","jjohannes","2020-08"
"gradle/gradle/14293","bot-gradle","2020-08"
"gradle/gradle/14293","jjohannes","2020-08"
"gradle/gradle/14293","jjohannes","2020-08"
"gradle/gradle/14293","bot-gradle","2020-08"
"gradle/gradle/14293","jjohannes","2020-08"
"gradle/gradle/14293","rieske","2020-09"
"gradle/gradle/14292","ljacomet","2020-08"
"gradle/gradle/14292","bot-gradle","2020-08"
"gradle/gradle/14292","ljacomet","2020-08"
"gradle/gradle/14292","bot-gradle","2020-08"
"gradle/gradle/14292","ljacomet","2020-08"
"gradle/gradle/14292","bot-gradle","2020-08"
"gradle/gradle/14292","ljacomet","2020-08"
"gradle/gradle/14292","ljacomet","2020-08"
