user,PR
"bot-gradle",303
"wolfs",135
"alllex",90
"blindpirate",60
"tresat",53
"abstratt",53
"big-guy",51
"bamboo",48
"nathan-contino",29
"asodja",29
"jvandort",27
"etiennestuder",27
"runningcode",24
"eskatos",23
"donat",22
"lptr",21
"ljacomet",16
"jthurne",14
"adammurdoch",14
"alextu",13
"github-actions",11
"mathjeff",9
"octylFractal",8
"jprinet",8
"h0tk3y",8
"6hundreds",7
"DPUkyle",6
"ijuma",5
"erichaagdev",5
"bigdaz",5
"mahozad",4
"hythloda",3
"ghale",3
"09168806659",3
"varunsh-coder",2
"uberto",2
"mlopatkin",2
"jjohannes",2
"ice1000",2
"clayburn",2
"cdsap",2
"Vampire",2
"3flex",2
"yogurtearl",1
"vlsi",1
"showuon",1
"scaventz",1
"rpygithub",1
"robd",1
"rhuddleston",1
"marcphilipp",1
"ldaley",1
"chkpnt",1
"bcmedeiros",1
