user,PR
"bot-gradle",337
"jvandort",166
"tresat",142
"asodja",84
"lkasso",80
"blindpirate",76
"bamboo",63
"lptr",59
"big-guy",49
"bigdaz",48
"ov7a",47
"mlopatkin",43
"octylFractal",38
"ljacomet",38
"donat",38
"wolfs",37
"cobexer",35
"abstratt",35
"alllex",34
"ghale",27
"vmadalin",22
"6hundreds",20
"runningcode",18
"adammurdoch",18
"reinsch82",17
"hegyibalint",15
"JLLeitschuh",15
"jprinet",14
"hfhbd",12
"guylabs",11
"erichaagdev",11
"oleg-nenashev",10
"welandaz",9
"julioz",9
"eskatos",9
"Kichura",5
"jbartok",4
"Marcono1234",4
"zielezin",3
"joshfriend",3
"clayburn",3
"TWiStErRob",3
"vlsi",2
"sorin-florea",2
"ribafish",2
"jthurne",2
"bric3",2
"alextu",2
"aSemy",2
"StefMa",2
"wakingrufus",1
"tyknkd",1
"tbroyer",1
"pshevche",1
"ggiambo",1
"deejay1",1
"deanmaster",1
"Vampire",1
"MGaetan89",1
"FantasqueX",1
"CRogers",1
