user,PR
"big-guy",27
"blindpirate",19
"wolfs",18
"lptr",15
"asodja",14
"tresat",13
"eskatos",13
"DPUkyle",11
"bamboo",7
"ljacomet",6
"jbartok",6
"bot-gradle",6
"bigdaz",6
"runningcode",4
"mlopatkin",4
"adammurdoch",4
"steffenyount",3
"snoopcheri",3
"alextu",3
"scaventz",2
"rpalcolea",2
"marcphilipp",2
"facewindu",2
"doublewinter0",2
"sschuberth",1
"rpygithub",1
"pbielicki",1
"kiwi-oss",1
"jjnunogarcia",1
"guylabs",1
"gabrielfeo",1
"donat",1
"aasaru",1
"REPLicated",1
"NyCodeGHG",1
"BarkingBad",1
"3flex",1
