user,PR
"bot-gradle",358
"wolfs",172
"lptr",77
"asodja",76
"ljacomet",65
"tresat",62
"bamboo",59
"blindpirate",50
"mlopatkin",38
"big-guy",37
"eskatos",28
"runningcode",17
"github-actions",17
"jprinet",15
"donat",15
"adammurdoch",15
"JLLeitschuh",15
"bigdaz",12
"DPUkyle",12
"stale",11
"tjni",9
"breskeby",9
"octylFractal",7
"etiennestuder",7
"lacasseio",6
"alextu",6
"jbartok",4
"h0tk3y",4
"ghale",4
"melix",3
"vlsi",2
"ldaley",2
"jbelle",2
"guylabs",2
"dredom",2
"codecholeric",2
"EwoutH",2
"urdak",1
"sugarmanz",1
"rpygithub",1
"pasudo123",1
"oehme",1
"jthurne",1
"ice1000",1
"alllex",1
"aSemy",1
"MarcelRitz",1
