PR_ref,commenter,month
"gradle/gradle/26597","blindpirate","2023-10"
"gradle/gradle-build-action/911","github-actions","2023-09"
"gradle/gradle/26594","gitstream-cm","2023-09"
"gradle/gradle/26594","tresat","2023-10"
"gradle/gradle/26594","bot-gradle","2023-10"
"gradle/gradle/26594","tresat","2023-10"
"gradle/gradle/26594","bot-gradle","2023-10"
"gradle/gradle/26594","bot-gradle","2023-10"
"gradle/gradle/26594","jvandort","2023-10"
"gradle/gradle/26594","jvandort","2023-10"
"gradle/gradle-build-action/907","github-actions","2023-09"
"gradle/gradle-build-action/904","github-actions","2023-09"
"gradle/gradle/26593","alllex","2023-09"
"gradle/gradle/26593","bot-gradle","2023-09"
"gradle/gradle/26593","octylFractal","2023-09"
"gradle/gradle/26593","alllex","2023-10"
"gradle/gradle/26593","octylFractal","2023-09"
"gradle/gradle/26592","ljacomet","2023-09"
"gradle/gradle/26592","bot-gradle","2023-09"
"gradle/gradle/26591","tresat","2023-09"
"gradle/gradle/26591","bot-gradle","2023-09"
"gradle/gradle/26591","tresat","2023-09"
"gradle/gradle/26591","bot-gradle","2023-09"
"gradle/gradle/26591","gitstream-cm","2023-09"
"gradle/gradle/26591","jvandort","2023-09"
"gradle/gradle/26591","tresat","2023-09"
"gradle/gradle/26590","lkasso","2023-10"
"gradle/gradle/26590","bot-gradle","2023-10"
"gradle/gradle/26590","bot-gradle","2023-10"
"gradle/gradle/26590","erichaagdev","2023-09"
"gradle/gradle/26590","erichaagdev","2023-09"
"gradle/gradle/26590","erichaagdev","2023-09"
"gradle/gradle/26590","erichaagdev","2023-09"
"gradle/gradle/26590","erichaagdev","2023-09"
"gradle/gradle/26590","erichaagdev","2023-10"
"gradle/github-actions/6","jprinet","2023-10"
"gradle/github-actions/6","jprinet","2023-10"
"gradle/github-actions/6","jprinet","2023-10"
"gradle/github-actions/6","bigdaz","2023-10"
"gradle/github-actions/6","bigdaz","2023-10"
"gradle/github-actions/6","bigdaz","2023-10"
"gradle/github-actions/6","bigdaz","2023-10"
"gradle/github-actions/6","bigdaz","2023-10"
"gradle/github-actions/6","bigdaz","2023-10"
"gradle/github-actions/6","bigdaz","2023-10"
"gradle/github-actions/6","bigdaz","2023-10"
"gradle/github-actions/6","jprinet","2023-10"
"gradle/github-actions/6","jprinet","2023-10"
"gradle/github-actions/6","jprinet","2023-10"
"gradle/gradle/26588","gitstream-cm","2023-09"
"gradle/gradle/26588","tresat","2023-09"
"gradle/gradle/26588","bot-gradle","2023-10"
"gradle/gradle/26588","bot-gradle","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","bot-gradle","2023-10"
"gradle/gradle/26588","jvandort","2023-09"
"gradle/gradle/26588","jvandort","2023-09"
"gradle/gradle/26588","jvandort","2023-09"
"gradle/gradle/26588","jvandort","2023-09"
"gradle/gradle/26588","jvandort","2023-09"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","big-guy","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","jvandort","2023-10"
"gradle/gradle/26588","tresat","2023-10"
"gradle/gradle/26587","akshayabd","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","bot-gradle","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","bot-gradle","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","lkasso","2023-10"
"gradle/gradle/26587","lkasso","2023-10"
"gradle/gradle/26587","lkasso","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","tresat","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26587","blindpirate","2023-10"
"gradle/gradle/26587","blindpirate","2023-10"
"gradle/gradle/26587","blindpirate","2023-10"
"gradle/gradle/26587","blindpirate","2023-10"
"gradle/gradle/26587","blindpirate","2023-10"
"gradle/gradle/26587","blindpirate","2023-10"
"gradle/gradle/26587","blindpirate","2023-10"
"gradle/gradle/26587","blindpirate","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","blindpirate","2023-10"
"gradle/gradle/26587","blindpirate","2023-10"
"gradle/gradle/26587","blindpirate","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","cobexer","2023-10"
"gradle/gradle/26587","eskatos","2023-10"
"gradle/gradle/26586","bot-gradle","2023-09"
"gradle/gradle/26586","bot-gradle","2023-09"
"gradle/gradle/26586","blindpirate","2023-09"
"gradle/gradle/26586","bot-gradle","2023-09"
"gradle/gradle/26585","gitstream-cm","2023-09"
"gradle/gradle/26585","alllex","2023-10"
"gradle/gradle/26585","bot-gradle","2023-10"
"gradle/gradle/26585","alllex","2023-10"
"gradle/gradle/26585","bot-gradle","2023-10"
"gradle/gradle/26585","bot-gradle","2023-10"
"gradle/gradle/26585","lptr","2023-10"
"gradle/gradle/26585","lptr","2023-10"
"gradle/gradle/26585","alllex","2023-10"
"gradle/gradle/26585","alllex","2023-10"
"gradle/gradle/26585","alllex","2023-10"
"gradle/gradle/26585","lkasso","2023-10"
