user,PR
"bot-gradle",210
"wolfs",166
"melix",110
"blindpirate",65
"lptr",59
"ljacomet",51
"oehme",46
"jjohannes",38
"github-actions",38
"jthurne",34
"eskatos",28
"etiennestuder",26
"rieske",24
"donat",24
"bamboo",24
"runningcode",23
"big-guy",23
"JLLeitschuh",23
"bmuskalla",21
"sschuberth",17
"stale",16
"asodja",16
"ldaley",14
"snoopcheri",12
"bigdaz",12
"vlsi",11
"lacasseio",5
"iaco86",5
"ghale",5
"paplorinc",3
"kyhule",3
"kiwi-oss",3
"jdochez",3
"urdak",2
"marcphilipp",2
"lestephane",2
"grossws",2
"erdi",2
"britter",2
"DanielThomas",2
"tnielens",1
"nathan-contino",1
"mathjeff",1
"ketronkowski",1
"h0tk3y",1
"chrisjenx",1
"arkangelboss-github",1
"adammurdoch",1
"LifeIsStrange",1
