user,PR
"blindpirate",34
"clayburn",23
"tresat",15
"bamboo",15
"bot-githubaction",14
"wolfs",12
"big-guy",12
"mlopatkin",11
"jbartok",8
"bot-gradle",8
"alextu",8
"jprinet",7
"bigdaz",7
"jvandort",6
"hegyibalint",6
"runningcode",5
"asodja",5
"adammurdoch",5
"DPUkyle",5
"octylFractal",4
"ghale",4
"sorin-florea",3
"eskatos",3
"rieske",2
"marcphilipp",2
"ljacomet",2
"leonard84",2
"aSemy",2
"xdevs23",1
"sll552",1
"shanman190",1
"samoylenko",1
"sambsnyd",1
"osfanbuff63",1
"mathjeff",1
"lptr",1
"ldaley",1
"jthurne",1
"jonnybbb",1
"guylabs",1
"grossws",1
"gabrielfeo",1
"filip-daca",1
"donat",1
"cortinico",1
"ashwinpankaj",1
"Taybou",1
"T-A-B",1
"3flex",1
