user,PR
"blindpirate",48
"wolfs",24
"tresat",15
"bamboo",15
"bigdaz",14
"asodja",14
"JLLeitschuh",12
"jbartok",11
"adammurdoch",11
"octylFractal",10
"eskatos",10
"bot-gradle",10
"ljacomet",9
"big-guy",7
"donat",6
"mlopatkin",4
"TWiStErRob",4
"DPUkyle",4
"britter",3
"alextu",3
"oehme",2
"melix",2
"etiennestuder",2
"aSemy",2
"Marcono1234",2
"typekpb",1
"scaventz",1
"runningcode",1
"rpalcolea",1
"pbielicki",1
"nedtwigg",1
"marcphilipp",1
"lptr",1
"liutikas",1
"larsgrefer",1
"lacasseio",1
"jprinet",1
"jonnybbb",1
"ghale",1
"facewindu",1
"Vampire",1
"U1F984",1
"Okeanos",1
"GrahamDennis",1
"Anton-Vasilev",1
