user,PR
"bot-githubaction",38
"blindpirate",36
"alextu",24
"bot-gradle",17
"big-guy",16
"wolfs",12
"bamboo",11
"runningcode",10
"ljacomet",10
"tresat",7
"adammurdoch",7
"hegyibalint",6
"octylFractal",5
"jprinet",5
"ghale",5
"donat",5
"bigdaz",5
"asodja",5
"mlopatkin",4
"eskatos",4
"jbartok",3
"lptr",2
"att55",2
"aSemy",2
"zielezin",1
"vlajos",1
"sorin-florea",1
"scaventz",1
"sambsnyd",1
"rpygithub",1
"rlucha",1
"prbprbprb",1
"petertrr",1
"marcphilipp",1
"jokermonn",1
"grossws",1
"facewindu",1
"eriwen",1
"crizzis",1
"britter",1
"breskeby",1
"acktsap",1
"StefMa",1
"LoriLori",1
"Frisch12",1
"DavidOpDeBeeck",1
"ArtistScript",1
"ALD110",1
