user,PR
"bot-gradle",318
"wolfs",134
"blindpirate",96
"lptr",65
"donat",52
"big-guy",50
"paplorinc",39
"rieske",35
"tresat",30
"bamboo",28
"stale",25
"melix",25
"runningcode",23
"bmuskalla",19
"marcphilipp",18
"eskatos",17
"jjohannes",14
"eriwen",14
"ljacomet",13
"ldaley",13
"mlopatkin",12
"jthurne",11
"etiennestuder",11
"adammurdoch",10
"osipxd",6
"oehme",6
"nathan-contino",6
"jonnybbb",5
"Godin",5
"jvandort",4
"snoopcheri",3
"pioterj",3
"ghale",3
"JLLeitschuh",3
"Fleshgrinder",3
"wyhasany",2
"rpygithub",2
"kensi",2
"hertzsprung",2
"facewindu",2
"KengoTODA",2
"GreenRecycleBin",2
"tbroyer",1
"rezammalik",1
"pirateskipper",1
"nassimus26",1
"lusu007",1
"jrodbx",1
"jdochez",1
"eshepelyuk",1
"erkkkkkkkkk",1
"dblock",1
"britter",1
"bigdaz",1
"RaffaeleSgarro",1
"EwoutH",1
"DJViking",1
