user,PR
"tresat",35
"wolfs",26
"bot-githubaction",24
"bot-gradle",17
"blindpirate",17
"ljacomet",13
"hegyibalint",12
"lptr",11
"jvandort",11
"helfese",11
"ribafish",10
"octylFractal",10
"adammurdoch",10
"reinsch82",9
"oleg-nenashev",9
"asodja",9
"abstratt",9
"ov7a",8
"jprinet",8
"lkasso",7
"welandaz",6
"pshevche",6
"erichaagdev",6
"big-guy",6
"jbartok",5
"eskatos",5
"donat",5
"bigdaz",5
"mlopatkin",4
"c00ler",4
"bamboo",4
"h0tk3y",3
"dadada13853",3
"clayburn",3
"cdsap",3
"Marcono1234",3
"unshare",2
"runningcode",2
"pantherdd",2
"jthurne",2
"cobexer",2
"Vampire",2
"StefMa",2
"who-is-hu",1
"snoopcheri",1
"quaff",1
"oehme",1
"martinfrancois",1
"marcphilipp",1
"liutikas",1
"jwp345",1
"jhonnen",1
"jean-andre-gauthier",1
"hfhbd",1
"ghale",1
"gavvvr",1
"deejay1",1
"alextu",1
"abdesamie",1
"TiborVyletel",1
"TWiStErRob",1
"SherfeyInv",1
"M-Lazeba",1
"Goooler",1
"GingerGeek",1
