user,PR
"bot-gradle",350
"nathan-contino",84
"tresat",80
"big-guy",67
"bamboo",63
"wolfs",58
"jthurne",54
"etiennestuder",50
"blindpirate",49
"ljacomet",47
"jvandort",47
"jbartok",46
"h0tk3y",42
"mlopatkin",41
"eskatos",38
"erichaagdev",38
"6hundreds",36
"lptr",33
"alllex",27
"octylFractal",25
"hythloda",22
"runningcode",18
"asodja",15
"xaviarias",14
"marcphilipp",13
"kmark",11
"adammurdoch",11
"jprinet",10
"alextu",10
"snoopcheri",9
"abstratt",9
"github-actions",7
"Vampire",7
"pshevche",6
"leonard84",5
"hegyibalint",5
"donat",4
"sschuberth",3
"ghale",3
"vlsi",2
"mgroth0",2
"lkasso",2
"tbroyer",1
"mathjeff",1
"kackey0-1",1
"jean-andre-gauthier",1
"guylabs",1
"gitstream-cm",1
"gabrielfeo",1
"dreis2211",1
"cloudshiftchris",1
"clayburn",1
"cdsap",1
"breskeby",1
"bigdaz",1
"Shoaib050041",1
"LouisCAD",1
