user,PR
"bot-gradle",23
"bot-githubaction",20
"blindpirate",15
"runningcode",14
"alllex",13
"ljacomet",12
"welandaz",9
"abstratt",9
"jprinet",8
"hegyibalint",8
"eskatos",8
"big-guy",8
"lkasso",7
"leonard84",7
"asodja",7
"skuzzle",6
"reinsch82",6
"lptr",5
"jvandort",5
"tresat",4
"pshevche",4
"bigdaz",4
"MainOliver22",4
"ov7a",3
"erichaagdev",3
"donat",3
"Vampire",3
"tylerbertrand",2
"ribafish",2
"octylFractal",2
"mlopatkin",2
"ghale",2
"6hundreds",2
"wolfs",1
"unshare",1
"snoopcheri",1
"pychonutjob",1
"jtb75",1
"johnshajiang",1
"jjohannes",1
"jeffalder",1
"jdx",1
"jappaleinen",1
"cvs0",1
"clayburn",1
"cdsap",1
"c00ler",1
"bratkartoffel",1
"adammurdoch",1
"StefMa",1
"Shmuser",1
"PmPPolska",1
"KengoTODA",1
"AlexeyAkentyev",1
