PR_ref,commenter,month
"gradle/gradle/17583","adammurdoch","2021-06"
"gradle/gradle/17583","bot-gradle","2021-06"
"gradle/gradle/17583","bot-gradle","2021-06"
"gradle/gradle/17583","bot-gradle","2021-07"
"gradle/gradle/17582","bamboo","2021-07"
"gradle/gradle/17582","blindpirate","2021-07"
"gradle/gradle/17582","bamboo","2021-07"
"gradle/gradle/17582","bot-gradle","2021-07"
"gradle/gradle/17582","bamboo","2021-07"
"gradle/gradle/17582","bot-gradle","2021-07"
"gradle/gradle/17582","lptr","2021-07"
"gradle/gradle/17578","bot-gradle","2021-06"
"gradle/gradle/17578","bot-gradle","2021-06"
"gradle/gradle/17578","blindpirate","2021-07"
"gradle/gradle/17578","bot-gradle","2021-07"
"gradle/gradle/17578","bot-gradle","2021-07"
"gradle/gradle/17578","bamboo","2021-06"
"gradle/gradle/17574","ljacomet","2021-07"
"gradle/gradle/17574","bot-gradle","2021-07"
"gradle/gradle/17574","bot-gradle","2021-07"
"gradle/gradle/17574","ljacomet","2021-07"
"gradle/gradle/17573","bamboo","2021-07"
"gradle/gradle/17573","bot-gradle","2021-07"
"gradle/gradle/17573","bamboo","2021-07"
"gradle/gradle/17573","bot-gradle","2021-07"
"gradle/gradle/17571","blindpirate","2021-06"
"gradle/gradle/17571","bot-gradle","2021-06"
"gradle/gradle/17571","blindpirate","2021-06"
"gradle/gradle/17571","bot-gradle","2021-06"
"gradle/gradle/17571","bot-gradle","2021-06"
"gradle/gradle/17571","blindpirate","2021-06"
"gradle/gradle/17571","paplorinc","2021-06"
"gradle/gradle/17570","blindpirate","2021-06"
"gradle/gradle/17570","bot-gradle","2021-07"
"gradle/gradle/17570","bot-gradle","2021-07"
"gradle/gradle/17570","blindpirate","2021-07"
"gradle/gradle/17570","bot-gradle","2021-07"
"gradle/gradle/17570","bot-gradle","2021-07"
"gradle/gradle/17570","bot-gradle","2021-07"
"gradle/gradle/17569","bot-gradle","2021-06"
"gradle/gradle/17569","bot-gradle","2021-06"
"gradle/gradle/17569","bamboo","2021-06"
"gradle/gradle/17569","bot-gradle","2021-06"
"gradle/gradle/17568","blindpirate","2021-07"
"gradle/gradle/17568","bot-gradle","2021-07"
"gradle/gradle/17568","bot-gradle","2021-07"
"gradle/gradle/17568","blindpirate","2021-07"
"gradle/gradle/17568","bot-gradle","2021-07"
"gradle/gradle/17568","bot-gradle","2021-07"
"gradle/gradle/17568","lptr","2021-06"
"gradle/gradle/17568","lptr","2021-06"
"gradle/gradle/17568","lptr","2021-06"
"gradle/gradle/17568","lptr","2021-06"
"gradle/gradle/17568","lptr","2021-06"
"gradle/gradle/17568","wolfs","2021-07"
"gradle/gradle/17568","wolfs","2021-07"
"gradle/gradle/17568","wolfs","2021-07"
"gradle/gradle/17568","wolfs","2021-07"
"gradle/gradle/17568","lptr","2021-07"
"gradle/gradle/17568","lptr","2021-07"
"gradle/gradle/17568","lptr","2021-07"
"gradle/gradle/17568","lptr","2021-07"
"gradle/gradle/17568","lptr","2021-07"
"gradle/gradle/17568","wolfs","2021-07"
"gradle/gradle/17568","wolfs","2021-07"
"gradle/gradle/17567","big-guy","2021-10"
"gradle/gradle/17567","rieske","2021-06"
"gradle/gradle/17567","rieske","2021-06"
"gradle/gradle/17567","ljacomet","2021-06"
"gradle/gradle/17567","ljacomet","2021-06"
"gradle/gradle/17567","ljacomet","2021-06"
"gradle/gradle/17567","ljacomet","2021-06"
"gradle/gradle/17567","ljacomet","2021-06"
"gradle/gradle/17567","ljacomet","2021-06"
"gradle/gradle/17567","ljacomet","2021-06"
"gradle/gradle/17567","rieske","2021-06"
"gradle/gradle/17567","rieske","2021-06"
"gradle/gradle/17567","rieske","2021-06"
"gradle/gradle/17567","rieske","2021-06"
"gradle/gradle/17567","rieske","2021-06"
"gradle/gradle/17567","rieske","2021-07"
"gradle/gradle/17567","big-guy","2021-07"
"gradle/gradle/17567","rieske","2021-07"
"gradle/gradle/17567","ljacomet","2021-07"
"gradle/gradle/17566","wolfs","2021-06"
"gradle/gradle/17566","bot-gradle","2021-06"
"gradle/gradle/17566","wolfs","2021-06"
"gradle/gradle/17566","bot-gradle","2021-06"
"gradle/gradle/17566","bot-gradle","2021-06"
"gradle/gradle/17566","lptr","2021-06"
"gradle/gradle-enterprise-build-config-samples/110","jthurne","2021-06"
"gradle/gradle-enterprise-build-config-samples/110","ldaley","2021-07"
"gradle/gradle-enterprise-build-config-samples/110","ldaley","2021-07"
"gradle/gradle-enterprise-build-config-samples/110","ldaley","2021-07"
"gradle/gradle-enterprise-build-config-samples/110","ldaley","2021-07"
"gradle/gradle-enterprise-build-config-samples/110","ldaley","2021-07"
"gradle/gradle-enterprise-build-config-samples/110","ldaley","2021-07"
"gradle/gradle-enterprise-build-config-samples/110","ldaley","2021-07"
"gradle/gradle-enterprise-build-config-samples/110","jthurne","2021-07"
"gradle/gradle-enterprise-build-config-samples/110","jthurne","2021-07"
"gradle/gradle-enterprise-build-config-samples/110","jthurne","2021-07"
"gradle/gradle-enterprise-build-config-samples/110","jthurne","2021-07"
"gradle/gradle-enterprise-build-config-samples/110","jthurne","2021-07"
"gradle/gradle/17557","bot-gradle","2021-07"
"gradle/gradle/17557","bot-gradle","2021-07"
"gradle/gradle/17557","blindpirate","2021-07"
"gradle/gradle/17557","bot-gradle","2021-07"
"gradle/gradle/17557","big-guy","2021-06"
"gradle/gradle/17557","mlopatkin","2021-06"
"gradle/gradle/17557","ljacomet","2021-06"
"gradle/gradle/17557","ljacomet","2021-06"
"gradle/gradle/17557","ljacomet","2021-06"
"gradle/gradle/17557","ljacomet","2021-06"
"gradle/gradle/17557","mlopatkin","2021-07"
"gradle/gradle/17557","mlopatkin","2021-07"
"gradle/gradle/17557","ljacomet","2021-07"
"gradle/gradle/17557","ljacomet","2021-07"
"gradle/gradle/17557","mlopatkin","2021-07"
"gradle/gradle/17557","mlopatkin","2021-07"
"gradle/gradle/17557","mlopatkin","2021-07"
"gradle/gradle/17550","bot-gradle","2021-06"
"gradle/gradle/17550","bot-gradle","2021-06"
"gradle/gradle/17550","bamboo","2021-06"
"gradle/gradle/17550","bot-gradle","2021-06"
"gradle/gradle/17550","bot-gradle","2021-06"
"gradle/gradle/17550","bot-gradle","2021-06"
"gradle/gradle/17547","wolfs","2021-06"
"gradle/gradle/17547","bot-gradle","2021-06"
"gradle/gradle/17547","wolfs","2021-06"
"gradle/gradle/17547","wolfs","2021-06"
"gradle/gradle/17547","bot-gradle","2021-06"
"gradle/gradle/17547","lptr","2021-06"
"gradle/gradle/17547","lptr","2021-06"
"gradle/gradle/17547","lptr","2021-06"
"gradle/gradle/17547","wolfs","2021-06"
"gradle/gradle/17547","wolfs","2021-06"
"gradle/gradle/17547","wolfs","2021-06"
"gradle/gradle/17547","lptr","2021-06"
"gradle/gradle/17546","ghale","2021-06"
"gradle/gradle/17546","bot-gradle","2021-06"
"gradle/gradle/17545","bot-gradle","2021-06"
"gradle/gradle/17545","bot-gradle","2021-06"
"gradle/gradle/17545","mlopatkin","2021-07"
"gradle/gradle/17545","bot-gradle","2021-07"
"gradle/gradle/17545","ljacomet","2021-06"
"gradle/gradle/17544","lptr","2021-06"
"gradle/gradle/17544","lptr","2021-06"
"gradle/gradle/17544","bot-gradle","2021-06"
"gradle/gradle/17544","wolfs","2021-06"
"gradle/gradle/17541","blindpirate","2021-06"
"gradle/gradle/17541","bot-gradle","2021-06"
"gradle/gradle/17541","bot-gradle","2021-06"
"gradle/gradle/17538","bamboo","2021-06"
"gradle/gradle/17538","bot-gradle","2021-06"
"gradle/gradle/17538","bot-gradle","2021-06"
"gradle/test-retry-gradle-plugin/107","eriwen","2021-06"
"gradle/test-retry-gradle-plugin/107","jonnybbb","2021-06"
"gradle/test-retry-gradle-plugin/107","jonnybbb","2021-06"
"gradle/test-retry-gradle-plugin/107","jonnybbb","2021-06"
"gradle/test-retry-gradle-plugin/107","jonnybbb","2021-06"
"gradle/test-retry-gradle-plugin/107","paplorinc","2021-06"
"gradle/test-retry-gradle-plugin/107","eriwen","2021-06"
"gradle/gradle/17537","wolfs","2021-06"
"gradle/gradle/17537","bot-gradle","2021-06"
"gradle/gradle/17536","ljacomet","2021-07"
"gradle/gradle/17535","blindpirate","2021-06"
"gradle/gradle/17535","wolfs","2021-06"
"gradle/gradle/17532","blindpirate","2021-07"
"gradle/gradle/17532","Vampire","2021-07"
"gradle/gradle/17532","ljacomet","2021-07"
"gradle/gradle/17532","Vampire","2021-07"
"gradle/gradle/17532","bot-gradle","2021-07"
"gradle/gradle/17532","bot-gradle","2021-07"
"gradle/gradle/17532","blindpirate","2021-07"
"gradle/gradle/17532","bot-gradle","2021-07"
"gradle/gradle/17532","bot-gradle","2021-07"
"gradle/gradle/17532","ljacomet","2021-07"
"gradle/gradle/17530","blindpirate","2021-07"
"gradle/gradle/17530","bot-gradle","2021-07"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","blindpirate","2021-06"
"gradle/gradle/17530","blindpirate","2021-06"
"gradle/gradle/17530","blindpirate","2021-06"
"gradle/gradle/17530","blindpirate","2021-06"
"gradle/gradle/17530","blindpirate","2021-06"
"gradle/gradle/17530","blindpirate","2021-06"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","blindpirate","2021-06"
"gradle/gradle/17530","blindpirate","2021-06"
"gradle/gradle/17530","blindpirate","2021-06"
"gradle/gradle/17530","blindpirate","2021-06"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","wolfs","2021-06"
"gradle/gradle/17530","wolfs","2021-07"
"gradle/gradle/17529","bamboo","2021-06"
"gradle/gradle/17529","bamboo","2021-06"
"gradle/gradle/17529","bamboo","2021-06"
"gradle/gradle/17529","eskatos","2021-06"
"gradle/gradle/17529","bot-gradle","2021-06"
"gradle/gradle/17529","eskatos","2021-06"
"gradle/gradle/17529","bot-gradle","2021-06"
"gradle/gradle/17529","bamboo","2021-06"
"gradle/gradle/17528","bot-gradle","2021-06"
"gradle/gradle/17528","bot-gradle","2021-06"
"gradle/gradle/17528","blindpirate","2021-06"
"gradle/gradle/17528","adammurdoch","2021-06"
"gradle/gradle/17528","bot-gradle","2021-06"
"gradle/gradle/17528","bot-gradle","2021-06"
"gradle/gradle/17527","ldaley","2021-06"
"gradle/gradle/17527","lptr","2021-06"
"gradle/gradle/17527","lptr","2021-06"
"gradle/gradle/17527","ldaley","2021-07"
"gradle/gradle/17527","ldaley","2021-07"
"gradle/gradle/17527","ldaley","2021-07"
"gradle/gradle/17527","bot-gradle","2021-07"
"gradle/gradle/17527","ldaley","2021-07"
"gradle/gradle/17527","bot-gradle","2021-07"
"gradle/gradle/17527","lptr","2021-11"
"gradle/gradle/17527","stale","2022-01"
"gradle/gradle/17527","etiennestuder","2022-01"
"gradle/gradle/17527","pioterj","2022-01"
"gradle/gradle/17527","ldaley","2022-01"
"gradle/gradle/17527","stale","2022-03"
"gradle/gradle/17527","pioterj","2022-03"
"gradle/gradle/17527","stale","2022-05"
"gradle/gradle/17527","etiennestuder","2022-05"
"gradle/gradle/17527","stale","2022-07"
"gradle/gradle/17527","etiennestuder","2022-07"
"gradle/gradle/17527","KirovClassBattlecruiser","2023-06"
"gradle/gradle/17527","ldaley","2023-06"
"gradle/gradle/17527","lptr","2021-06"
"gradle/gradle/17527","lptr","2021-06"
"gradle/gradle/17527","lptr","2021-06"
"gradle/gradle/17527","lptr","2021-06"
"gradle/gradle/17527","lptr","2021-06"
"gradle/gradle/17527","lptr","2021-06"
"gradle/gradle/17527","ldaley","2021-06"
"gradle/gradle/17527","ldaley","2021-06"
"gradle/gradle/17527","ldaley","2021-06"
"gradle/gradle/17527","lptr","2021-06"
"gradle/gradle/17527","ldaley","2021-07"
"gradle/gradle/17527","ldaley","2021-07"
"gradle/gradle/17526","stale","2021-09"
"gradle/gradle/17526","stale","2021-11"
"gradle/gradle/17526","stale","2021-12"
"gradle/gradle/17525","ljacomet","2021-07"
"gradle/gradle/17525","bot-gradle","2021-07"
"gradle/gradle/17525","bot-gradle","2021-07"
"gradle/gradle/17525","ljacomet","2021-07"
"gradle/gradle/17524","bot-gradle","2021-07"
"gradle/gradle/17524","bot-gradle","2021-07"
"gradle/gradle/17524","Vampire","2021-07"
"gradle/gradle/17524","blindpirate","2021-07"
"gradle/gradle/17524","bot-gradle","2021-07"
"gradle/gradle/17524","bot-gradle","2021-07"
"gradle/gradle/17524","ljacomet","2021-07"
"gradle/gradle/17523","ljacomet","2021-07"
"gradle/gradle/17523","bot-gradle","2021-07"
"gradle/gradle/17523","bot-gradle","2021-07"
"gradle/gradle/17522","bamboo","2021-06"
"gradle/gradle/17522","bot-gradle","2021-06"
"gradle/gradle/17522","bamboo","2021-06"
"gradle/gradle/17521","wolfs","2021-06"
"gradle/gradle/17520","bamboo","2021-06"
"gradle/gradle/17520","bot-gradle","2021-06"
"gradle/gradle-profiler/333","lptr","2021-06"
"gradle/gradle/17519","eskatos","2021-06"
"gradle/gradle/17519","bot-gradle","2021-06"
"gradle/gradle/17519","eskatos","2021-06"
"gradle/gradle/17519","bot-gradle","2021-06"
"gradle/gradle/17519","eskatos","2021-07"
"gradle/gradle/17518","wolfs","2021-06"
"gradle/gradle/17518","bot-gradle","2021-06"
"gradle/gradle/17518","wolfs","2021-06"
"gradle/gradle/17518","bot-gradle","2021-06"
"gradle/gradle/17517","bot-gradle","2021-06"
"gradle/gradle/17517","wolfs","2021-06"
"gradle/gradle/17517","wolfs","2021-06"
"gradle/gradle/17517","bot-gradle","2021-06"
"gradle/gradle/17517","bot-gradle","2021-06"
"gradle/gradle/17514","bot-gradle","2021-07"
"gradle/gradle/17514","bot-gradle","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","bot-gradle","2021-07"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","ghale","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","lptr","2021-06"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17514","wolfs","2021-07"
"gradle/gradle/17514","wolfs","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","ghale","2021-07"
"gradle/gradle/17514","lptr","2021-07"
"gradle/gradle/17512","Vampire","2021-07"
"gradle/gradle/17512","bot-gradle","2021-07"
"gradle/gradle/17512","bot-gradle","2021-07"
"gradle/gradle/17512","blindpirate","2021-07"
"gradle/gradle/17512","bot-gradle","2021-07"
"gradle/gradle/17507","wolfs","2021-06"
"gradle/gradle/17507","bot-gradle","2021-06"
"gradle/gradle/17506","blindpirate","2021-06"
"gradle/gradle/17506","bot-gradle","2021-06"
"gradle/gradle/17506","blindpirate","2021-06"
"gradle/gradle/17506","bot-gradle","2021-06"
