user,PR
"tresat",29
"blindpirate",24
"alllex",20
"big-guy",19
"bot-gradle",16
"jvandort",13
"wolfs",12
"nathan-contino",11
"mlopatkin",10
"lptr",10
"bot-githubaction",10
"bamboo",10
"cdsap",9
"runningcode",7
"eskatos",7
"asodja",7
"abstratt",7
"DPUkyle",7
"alextu",6
"hegyibalint",5
"octylFractal",4
"adammurdoch",4
"welandaz",3
"ljacomet",3
"jeremydyoung",3
"modmuss50",2
"mernst",2
"liutikas",2
"hythloda",2
"facewindu",2
"donat",2
"valery1707",1
"nevack",1
"mathjeff",1
"marcphilipp",1
"leonard84",1
"ldaley",1
"jthurne",1
"jprinet",1
"jknair0",1
"jjohannes",1
"jbartok",1
"imrichardcole",1
"h0tk3y",1
"gavra0",1
"daknin",1
"chagmed",1
"bigdaz",1
"akshayabd",1
"aSemy",1
"TurekBot",1
"DavidOpDeBeeck",1
