user,PR
"bot-gradle",294
"lptr",266
"wolfs",256
"ljacomet",153
"jjohannes",100
"blindpirate",99
"melix",72
"JLLeitschuh",69
"eskatos",67
"bmuskalla",56
"bamboo",56
"big-guy",31
"pioterj",29
"runningcode",26
"etiennestuder",23
"ghale",20
"donat",20
"rieske",17
"guylabs",17
"stale",13
"marcphilipp",12
"cstroe",7
"adammurdoch",7
"britter",6
"bigdaz",6
"ymwang1984",5
"tasomaniac",4
"rpalcolea",4
"soberich",3
"mergify",3
"tkrullmann",2
"thc202",2
"mathjeff",2
"JospehChiu",2
"ldaley",1
"joschi",1
"facewindu",1
"deleted_user",1
"breskeby",1
"Mishkun",1
