user,PR
"blindpirate",32
"bot-gradle",23
"wolfs",14
"bigdaz",14
"asodja",14
"adammurdoch",14
"tresat",13
"ljacomet",12
"eskatos",9
"bamboo",9
"octylFractal",7
"jprinet",7
"donat",6
"mlopatkin",5
"lptr",5
"big-guy",4
"marcphilipp",3
"jjohannes",3
"DPUkyle",3
"pbielicki",2
"jbartok",2
"grossws",2
"britter",2
"zielezin",1
"yogurtearl",1
"yasmans",1
"vlsi",1
"snoopcheri",1
"scaventz",1
"rpalcolea",1
"rnett",1
"psliwa",1
"platan",1
"piyushmor",1
"patrickpichler",1
"nuhkoca",1
"leonard84",1
"kaiocazzetaa",1
"jrodbx",1
"joschi",1
"jonnybbb",1
"gmazzo",1
"facewindu",1
"eriwen",1
"denshade",1
"chao2zhang",1
"archfz",1
"anthonymonori",1
"alextu",1
"aepfli",1
"Mazorius",1
"BarkingBad",1
"AmrAfifiy",1
