user,PR
"jvandort",25
"bigdaz",23
"blindpirate",22
"frankzhu2003",16
"runningcode",15
"ov7a",15
"bot-gradle",14
"asodja",12
"tresat",11
"bamboo",11
"jprinet",10
"abstratt",10
"wolfs",9
"reinsch82",8
"mlopatkin",7
"lkasso",7
"bot-githubaction",7
"octylFractal",6
"ljacomet",6
"alllex",6
"ribafish",5
"big-guy",5
"julioz",4
"6hundreds",4
"welandaz",3
"oleg-nenashev",3
"lptr",3
"leonard84",3
"jbartok",3
"hegyibalint",3
"ghale",3
"marcphilipp",2
"joshfriend",2
"jorander",2
"hfhbd",2
"erichaagdev",2
"alextu",2
"StefMa",2
"vmadalin",1
"tyknkd",1
"sschuberth",1
"sorin-florea",1
"rschmitt",1
"rahat2134",1
"pshevche",1
"pandaninjas",1
"jjohannes",1
"imatthewtanner",1
"gavra0",1
"flapenna",1
"eskatos",1
"donat",1
"deejay1",1
"cobexer",1
"clayburn",1
"chkpnt",1
"cdsap",1
"c00ler",1
"adammurdoch",1
"aSemy",1
"Vampire",1
"SimonMarquis",1
"Marcono1234",1
"FantasqueX",1
