user,PR
"bot-gradle",295
"gitstream-cm",88
"tresat",87
"lkasso",82
"jvandort",52
"eskatos",50
"donat",36
"lptr",34
"asodja",34
"wolfs",31
"alllex",31
"blindpirate",27
"big-guy",27
"jbartok",23
"octylFractal",22
"erichaagdev",16
"ov7a",15
"bamboo",14
"runningcode",13
"mlopatkin",11
"reinsch82",10
"ljacomet",10
"abstratt",10
"6hundreds",8
"cobexer",7
"ghale",6
"cdsap",5
"hfhbd",4
"tylerbertrand",3
"radoslaw-panuszewski",3
"bric3",3
"adammurdoch",3
"zalintyre",2
"nikclayton",2
"matthewvon",2
"liutikas",2
"jean-andre-gauthier",2
"h0tk3y",2
"Phlegethon90",2
"sombriks",1
"melix",1
"jprinet",1
"gmazzo",1
"etiennestuder",1
"bigdaz",1
"alextu",1
"Surya-KN",1
"Mikh333",1
"ILikeYourHat",1
"DanielThomas",1
