user,PR
"bot-gradle",24
"eskatos",23
"blindpirate",20
"tresat",19
"bot-githubaction",19
"jvandort",16
"asodja",11
"alllex",10
"bigdaz",9
"ribafish",8
"jprinet",8
"jbartok",8
"hegyibalint",8
"ljacomet",7
"6hundreds",7
"reinsch82",6
"erichaagdev",6
"big-guy",6
"abstratt",6
"ov7a",5
"bamboo",5
"cobexer",4
"marcphilipp",3
"lptr",3
"runningcode",2
"pbielicki",2
"mlopatkin",2
"lkasso",2
"h0tk3y",2
"ghale",2
"donat",2
"clayburn",2
"cdsap",2
"alextu",2
"wuyangnju",1
"wolfs",1
"vojkog",1
"tylerbertrand",1
"skenta114",1
"pandaninjas",1
"p-schneider",1
"octylFractal",1
"nise-nabe",1
"maczikasz",1
"kaiyaok2",1
"juxtin",1
"johnshajiang",1
"jjohannes",1
"jean-andre-gauthier",1
"harrisric",1
"evansims",1
"c00ler",1
"benoit-pierre",1
"andrzejressel",1
"anazworth",1
"ahmedehabb",1
