user,PR
"bot-gradle",437
"lptr",73
"asodja",69
"runningcode",68
"jvandort",67
"lkasso",66
"tresat",65
"pshevche",61
"alllex",48
"donat",45
"bamboo",45
"mlopatkin",37
"erichaagdev",37
"ov7a",35
"alextu",33
"adammurdoch",32
"blindpirate",25
"wolfs",24
"reinsch82",21
"abstratt",19
"welandaz",18
"bigdaz",18
"6hundreds",18
"ribafish",17
"octylFractal",17
"big-guy",16
"snoopcheri",15
"oleg-nenashev",15
"jprinet",15
"ljacomet",14
"Duhemm",14
"hegyibalint",11
"leonard84",10
"oehme",9
"eskatos",9
"h0tk3y",8
"ghale",7
"guylabs",6
"cobexer",6
"akshayabd",5
"CLOVIS-AI",5
"jbartok",4
"facewindu",4
"aSemy",4
"Mahoney",4
"JayWei1215",3
"mgroth0",2
"jean-andre-gauthier",2
"hfhbd",2
"yctomwang",1
"tylerbertrand",1
"rice223344",1
"dotta",1
"davidkhala",1
"aloubyansky",1
"TWiStErRob",1
