user,PR
"bot-gradle",19
"tresat",17
"ljacomet",16
"eskatos",14
"blindpirate",14
"lptr",13
"big-guy",12
"wolfs",11
"bigdaz",11
"asodja",10
"bamboo",9
"tylerbertrand",8
"alllex",8
"jvandort",7
"FrauBoes",7
"jbartok",6
"mlopatkin",5
"donat",5
"bot-githubaction",5
"sorin-florea",4
"cdsap",4
"sschuberth",3
"ov7a",3
"jprinet",3
"hegyibalint",3
"adammurdoch",3
"6hundreds",3
"h0tk3y",2
"ghale",2
"ganavijayaram",2
"etiennestuder",2
"erichaagdev",2
"ahmedehabb",2
"aSemy",2
"tschulte",1
"snoopcheri",1
"runningcode",1
"ribafish",1
"paweloczadly",1
"octylFractal",1
"mthavaf",1
"marcphilipp",1
"lkasso",1
"gmazzo",1
"bdecroix-spiria",1
"autonomousapps",1
"alextu",1
"akshayabd",1
"abstratt",1
"KENNYSOFT",1
"Chaoba",1
