user,PR
"basil",227
"timja",207
"dduportal",204
"jglick",171
"MarkEWaite",146
"krisstern",120
"NotMyFault",105
"lemeurherve",81
"jtnord",66
"gounthar",54
"mawinter69",41
"JE-Chen",35
"daniel-beck",31
"Vlatombe",31
"github-actions",29
"codecov",28
"quilicicf",24
"mattmurp",23
"vishalhcl-5960",22
"janfaracik",22
"ikedam",21
"smerle33",20
"c00ler",18
"jmMeessen",16
"dkjellin",16
"alyssat",16
"welandaz",15
"Dohbedoh",15
"uhafner",14
"alecharp",13
"github-code-scanning",12
"MartinGroscheTT",12
"kmartens27",11
"KalleOlaviNiemitalo",11
"ljackiewicz",10
"car-roll",10
"alextu",10
"dwnusbaum",9
"ash-sxn",9
"yaroslavafenkin",8
"coreydaley",8
"Vandit1604",8
"mPokornyETM",7
"kuisathaverat",7
"Wadeck",7
"olamy",6
"mtughan",6
"jetersen",6
"StefanSpieker",6
"Kevin-CB",6
"Jagrutiti",6
"sarah-witt",5
"mrmateo",5
"kutzi",5
"jonesbusy",5
"codeclimate",5
"Bananeweizen",5
"AppVeyorBot",5
"zbynek",4
"tylercamp",4
"stuartrowe",4
"sboardwell",4
"pcanilho",4
"jmini",4
"atl-dyon",4
"andreashoyerh2m",4
"TWestling",4
"MrSelfDestruction",4
"welcome",3
"sue445",3
"rsandell",3
"pclark22",3
"oleg-nenashev",3
"isometry",3
"harsh-ps-2003",3
"eetu-n",3
"dietmarmenges",3
"dgreene-r7",3
"berviantoleo",3
"varshigupta12",2
"toannh0104",2
"tammyhasenzahl",2
"sherlockbeard",2
"sghill",2
"olivergondza",2
"mig5",2
"mig42",2
"maxlaverse",2
"kumbasar",2
"kinow",2
"kaikiai",2
"jpavlav",2
"jenkins-io-components",2
"jaguilar-atl",2
"eduard-tita",2
"duemir",2
"dlhoots",2
"divyansh42",2
"daypatrickb",2
"balakine",2
"asimell",2
"alex-didyk-syntech",2
"TobiX",2
"SRombautsU",2
"PierreBtz",2
"KostyaSha",2
"Greybird",2
"Bhagyashri-Sapnar",2
"zeteref",1
"yshi-parasoft",1
"viceice",1
"tillchen",1
"sbobin",1
"rvelagam",1
"res0nance",1
"ravsingh90",1
"rahulsom",1
"racey3542",1
"pjanouse",1
"piotrroda",1
"nneul",1
"mtsmfm",1
"michaelneale",1
"meiswjn",1
"malice00",1
"lucianonet",1
"lifeofguenter",1
"ksalerno99",1
"kerogers-cloudbees",1
"julieheard",1
"julianxhokaxhiu",1
"judovana",1
"jimklimov",1
"jeromepochat",1
"j-luong",1
"ikolomiyets",1
"iandrewt",1
"guetta14",1
"getrostt",1
"felipecrs",1
"etiennestuder",1
"easybe",1
"dennisgu1",1
"cobexer",1
"chwehrli",1
"ceilfors",1
"ccHanibal",1
"carpnick",1
"bwalding",1
"brokenpip3",1
"bastiandoetsch",1
"basilevs",1
"awang-parasoft",1
"amandahla",1
"allenscmo",1
"allancth",1
"aitorpazos",1
"aguthrie",1
"RecoX",1
"Mulgish",1
"MaroLFC",1
"Kamyki",1
"ErikRehmTT",1
"Arnuh",1
