user,PR
"oleg-nenashev",385
"timja",322
"MarkEWaite",240
"jglick",203
"daniel-beck",182
"uhafner",167
"jetersen",98
"dwnusbaum",92
"fqueiruga",86
"olamy",80
"jeffret-b",80
"slide",79
"sladyn98",72
"varyvol",61
"res0nance",60
"rantoniuk",60
"bitwiseman",58
"olblak",56
"FlorianVeaux",54
"jvz",50
"tomaszsek",48
"sealights-devops",46
"sarah-witt",39
"markjacksonfishing",36
"alecharp",34
"halkeye",32
"MRamonLeon",29
"pjdarton",26
"nadavye",26
"jtnord",24
"jakub-bochenski",24
"olivergondza",23
"Vlatombe",23
"LinuxSuRen",23
"AppVeyorBot",22
"zbynek",21
"baymac",21
"pjanouse",20
"basil",19
"RoniSegal",19
"thomasgl-orange",18
"darxriggs",18
"artkoshelev",18
"amuniz",18
"akram",18
"StefanSpieker",17
"waveywaves",16
"car-roll",16
"Wadeck",16
"vsilverman",15
"chb0github",15
"zhaoying818",14
"nebuk4d",14
"dkjellin",14
"thehustler088",13
"rsandell",13
"kshultzCB",13
"khughes-atlassian",13
"calvinpark",13
"yJunS",12
"sghill",12
"mhenschke-atl",12
"jhansche",12
"asimell",12
"allyourbotsarebelongtous",12
"webratz",11
"khneal",10
"ispasov",10
"gzussa",10
"goravjoshi",10
"fcojfernandez",10
"coveralls",10
"ArturHarasimiuk",10
"nfalco79",9
"haridsv",9
"batmat",9
"TimSVector",9
"DivyeshChandra",9
"xuzhang3",8
"tbroyer",8
"sorend",8
"sbtaylor15",8
"pyieh",8
"noahwc",8
"mgarabed",8
"lmatear-r7",8
"johnlinp",8
"h1dden-da3m0n",8
"cashlalala",8
"alibk0rd",8
"tmoreland-r7",7
"scoheb",7
"nbelliot",7
"mandragorn",7
"jsoref",7
"damianszczepanik",7
"PierreBtz",7
"Allancgx",7
"topikachu",6
"nikhil-dabhade",6
"mthaddon",6
"mat1e",6
"liuweiGL",6
"lanwen",6
"ggallen",6
"r2-lf",5
"piyush94",5
"nmuesch",5
"mwinter69",5
"kuisathaverat",5
"anthonygreen",5
"MxKilian",5
"M1kep",5
"KostyaSha",5
"vazhnov",4
"tomasbjerre",4
"stchar",4
"rtyler",4
"roundtrip-rslobojan",4
"rishabhBudhouliya",4
"nirud",4
"mlasevich",4
"mezpahlan",4
"manojtr",4
"malice00",4
"maduma",4
"macghriogair",4
"jzyeezy",4
"john-westcott-iv",4
"jkhelil",4
"jinzishuai",4
"gavinfish",4
"daspilker",4
"bracketttc",4
"bguerin",4
"anxolerd",4
"alexanderrtaylor",4
"XavierRaynaud",4
"TobiX",4
"Reuuke",4
"vetal2409",3
"tanmoyguha-hcl",3
"subahm",3
"stellargo",3
"soufianez75",3
"samrocketman",3
"sabberworm",3
"rbywater",3
"raul-arabaolaza",3
"pipapo-sl",3
"nxtn",3
"nthung82",3
"nemui",3
"mkarebski",3
"mattmurp",3
"ljader",3
"justnoxx",3
"jimklimov",3
"jbleduigou",3
"jansohn",3
"janfaracik",3
"gsanchezu",3
"francoisferrand",3
"dennisgu1",3
"dblock",3
"cyberark-bizdev",3
"cndoit18",3
"bwagner5",3
"artem-fedorov",3
"alejdg",3
"admoriarty",3
"Suryansh-Bhadouria-007",3
"StyleT",3
"Opa-",3
"Herr-Sepp",3
"wuillaum",2
"vinitasanghi",2
"uparulekar",2
"tynril",2
"tylercamp",2
"tvanhill",2
"tsonev7",2
"tracymiranda",2
"tempora-mutantur",2
"tavin",2
"sue445",2
"shawnallen85",2
"romenrg",2
"rayom81",2
"pv-smartbear",2
"pscherz",2
"prospero238",2
"pmouawad",2
"pavel-snyk",2
"pascal-hofmann",2
"ozonni",2
"ovasilko",2
