user,PR
"oleg-nenashev",389
"daniel-beck",362
"timja",289
"MarkEWaite",262
"jglick",200
"jeffret-b",143
"res0nance",98
"dwnusbaum",95
"Wadeck",69
"jetersen",67
"jtnord",63
"uhafner",60
"LinuxSuRen",55
"mhenschke-atl",53
"alibk0rd",52
"goravjoshi",51
"basil",51
"donhui",49
"fcojfernandez",48
"halkeye",46
"rishabhBudhouliya",45
"bitwiseman",45
"yJunS",43
"slide",41
"olamy",40
"damianszczepanik",39
"varyvol",38
"olblak",37
"jvz",36
"rodrigc",34
"MRamonLeon",34
"pjdarton",30
"zbynek",29
"shchukax",29
"nfalco79",29
"mikecirioli",28
"thomasgl-orange",27
"stuartrowe",27
"markjacksonfishing",27
"alecharp",27
"Vlatombe",25
"fqueiruga",24
"zhaoying818",22
"olivergondza",20
"jimklimov",20
"vgaidarji",19
"tomasbjerre",19
"sghill",19
"ikedam",19
"ericcitaire",19
"dkjellin",19
"darxriggs",19
"craigdbarber",19
"aHenryJard",19
"v1v",18
"mthaddon",18
"s1mple-child",17
"robinsoc",17
"chriskilding",17
"TobiX",17
"AppVeyorBot",17
"Dohbedoh",16
"slonopotamus",15
"gzussa",15
"Yunir",15
"stephenashank",14
"sladyn98",14
"rsandell",14
"Erwyn",14
"zippolyte",13
"joseblas",13
"car-roll",13
"tylerbenson",12
"tszmytka",12
"jsoref",12
"EstherAF",12
"JanGu-TT",11
"coveralls",10
"ca-stefan-cordes",10
"XiongKezhi",10
"tomaszsek",9
"stellargo",9
"scoheb",9
"loghijiaha",9
"cizezsy",9
"kshultzCB",8
"harry-g",8
"goober",8
"froque",8
"daspilker",8
"bertold",8
"NuclearCookie",8
"LeSuisse",8
"KostyaSha",8
"stchar",7
"rpalcolea",7
"hoegertn",7
"ciaranj",7
"bgreen1005",7
"StefanSpieker",7
"JLLeitschuh",7
"twistedpair",6
"rtyler",6
"jeffpearce",6
"freaker2k7",6
"brianeray",6
"waveywaves",5
"sbose78",5
"samrocketman",5
"nre-ableton",5
"maxlaverse",5
"martinda",5
"kkyiu",5
"kerogers-cloudbees",5
"guga4ka",5
"dennisgu1",5
"cycwll",5
"baymac",5
"Portshift-Admin",5
"MichalAugustyn",5
"MarckK",5
"DonMcNamara",5
"wolfs",4
"wenjunzhangp",4
"songlongcn",4
"sbuhary",4
"raul-arabaolaza",4
"mmusenbr",4
"kinow",4
"jjohannes",4
"iTMSJenkins",4
"gavinfish",4
"francoiscampbell",4
"dblock",4
"cpoenisch",4
"carlossg",4
"batmat",4
"Gyanesha",4
"xuzhang3",3
"tzachs",3
"trashytop",3
"sealights-devops",3
"rbywater",3
"nigelarmstrong-bc",3
"narendrabtechcse",3
"michelzanini",3
"medianick",3
"kxtran",3
"krichter722",3
"krakan",3
"haridsv",3
"gregcarriger",3
"fowlie",3
"eric135",3
"daanipuui",3
"benhumphreys",3
"asimell",3
"alexanderrtaylor",3
"alejdg",3
"agabrys",3
"Saucistophe",3
"Pesa",3
"Jochen-A-Fuerbacher",3
"Hrushi20",3
"AbhyudayaSharma",3
"yubangxi",2
"yeluolei",2
"wuillaum",2
"vjuranek",2
"tylersouthwick",2
"tofuatjava",2
"sebastian-sauer",2
"scaytrase",2
"roundtrip-rslobojan",2
"rantoniuk",2
"rajat1401",2
"r-powell-r7",2
"p4paul",2
"noseworthy",2
"mfriedenhagen",2
"mezpahlan",2
"mesosphere-ci",2
"mamh2021",2
"laurentribot",2
"kylemanna",2
"kwhetstone",2
"kuisathaverat",2
"hypery2k",2
"guysoft",2
"guidograzioli",2
"ghunteranderson",2
"foxhound91",2
"evandbrown",2
"elivaughan",2
"dnozay",2
"cowtowncoder",2
"cashlalala",2
"bbara",2
"alexey-pelykh",2
"akram",2
"ahcorde",2
"adityak368",2
"ababushk",2
"SantiagoTorres",2
"QMetryDev",2
"NicuPascu",2
"Maxhy",2
"FlorianVeaux",2
"ChrisRo89",2
"Avielyo10",2
"AlexanderNikitin-Smartbear",2
"AlbanAndrieu",2
"AaronZurawski",2
"yshk-mrt",1
"yoram-s",1
"yahavi",1
"webratz",1
"viglesiasce",1
"tumevoiz",1
"trash-80",1
"tracymiranda",1
"toutiyeti",1
"topikachu",1
"tomasch3034",1
"tmoreland-r7",1
"tempora-mutantur",1
"tamvanvo",1
"steven-terrana",1
"sjeandeaux",1
"rvpeters",1
"rottebds",1
"romanek-adam",1
"rmpestano",1
"rhusar",1
"remusgolgot",1
"randycoulman",1
"rafalmyslek",1
"pskumar448",1
"psalaberria002",1
"plavc",1
"philipleetaylor",1
"pavanmr94",1
