org,repository,url,state,created_at,merged_at,user.login,title
"jenkinsci","bom","https://github.com/jenkinsci/bom/pull/450","closed","2021-03-10T18:13:21Z","2021-03-10T20:14:32Z","MarkEWaite","Set sample plugin jenkins version to 2.277.1"
"jenkinsci","helm-charts","https://github.com/jenkinsci/helm-charts/pull/283","closed","2021-03-09T22:22:47Z","2021-03-13T09:52:00Z","hazzik","Fix rendering of controller.ingress.path"
"jenkinsci","authorize-project-plugin","https://github.com/jenkinsci/authorize-project-plugin/pull/52","closed","2021-03-10T16:22:09Z","2021-03-10T18:04:37Z","oleg-nenashev","Use Jenkins Plugin BOM as a source of dependencies + Move Documentation to GitHub + Enable Dependabot and Release Drafter"
"jenkinsci","incrementals-tools","https://github.com/jenkinsci/incrementals-tools/pull/19","closed","2021-03-01T21:39:38Z","2021-03-01T22:38:23Z","jglick","Prefer `-Dchangelist.format=%d.v%s`"
"jenkinsci","jclouds-plugin","https://github.com/jenkinsci/jclouds-plugin/pull/145","closed","2021-03-06T11:28:26Z","2021-03-06T16:47:32Z","felfert","Enhance error handling"
"jenkinsci","jclouds-plugin","https://github.com/jenkinsci/jclouds-plugin/pull/146","closed","2021-03-06T19:33:05Z","2021-03-06T19:59:26Z","felfert","Fix JENKINS-44613"
"jenkinsci","github-branch-source-plugin","https://github.com/jenkinsci/github-branch-source-plugin/pull/400","open","2021-03-07T11:03:28Z",,"carlossg","fix: can't delete GitHub Enterprise servers"
"jenkinsci","docker-java-api-plugin","https://github.com/jenkinsci/docker-java-api-plugin/pull/9","closed","2021-03-10T15:53:31Z","2022-04-13T13:34:42Z","pjdarton","Add DelegatingDockerClient"
"jenkinsci","workflow-cps-plugin","https://github.com/jenkinsci/workflow-cps-plugin/pull/422","open","2021-03-03T15:01:14Z",,"mrginglymus","Don't leave zombie work units on exception in onStart"
"jenkinsci","publish-over-ftp-plugin","https://github.com/jenkinsci/publish-over-ftp-plugin/pull/10","closed","2021-03-11T12:30:12Z","2021-03-11T14:47:17Z","oleg-nenashev","Migrate docs to GitHub + add 1.16 changelog"
"jenkinsci","sidebar-link-plugin","https://github.com/jenkinsci/sidebar-link-plugin/pull/24","closed","2021-03-09T20:12:28Z","2021-03-10T06:00:56Z","damianszczepanik","Migrate to JDK 11"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5320","closed","2021-03-01T06:03:07Z","2021-06-03T00:48:59Z","olamy","Remove of commons-digester from core"
"jenkinsci","influxdb-plugin","https://github.com/jenkinsci/influxdb-plugin/pull/111","closed","2021-03-08T11:11:09Z","2021-03-08T11:50:18Z","asimell","[JENKINS-64999] - Add support for InfluxDB 2.0"
"jenkinsci","hashicorp-vault-plugin","https://github.com/jenkinsci/hashicorp-vault-plugin/pull/163","open","2021-03-05T13:57:50Z",,"niclan","Vault access denied should be an exception"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5358","closed","2021-03-14T23:21:41Z","2021-12-16T15:28:18Z","daniel-beck","[JENKINS-65113] Add issue tracker metadata support"
"jenkinsci","workflow-support-plugin","https://github.com/jenkinsci/workflow-support-plugin/pull/117","closed","2021-03-14T15:38:59Z","2021-12-15T19:44:31Z","basil","Vendored Guava should not use reflection"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5359","closed","2021-03-15T16:21:30Z","2021-03-21T20:20:32Z","res0nance","Ensure that plugins are sorted by name"
"jenkinsci","hashicorp-vault-plugin","https://github.com/jenkinsci/hashicorp-vault-plugin/pull/166","closed","2021-03-12T01:12:19Z","2021-09-06T15:46:04Z","dbnicholson","Add AWS IAM auth method"
"jenkinsci","active-choices-plugin","https://github.com/jenkinsci/active-choices-plugin/pull/45","closed","2021-03-12T13:25:23Z","2021-03-12T20:15:12Z","szjozsef","[JENKINS-65096] - Fix Active Choice Reactive Parameter rendering with Jenkins 2.277.1"
"jenkinsci","gitlab-plugin","https://github.com/jenkinsci/gitlab-plugin/pull/1121","closed","2021-03-12T18:59:44Z","2021-03-15T13:16:24Z","bulanovk","Introduce 2 unit test to cover scenario of starting multibranch build…"
"jenkinsci","archetypes","https://github.com/jenkinsci/archetypes/pull/267","closed","2021-03-12T22:16:46Z","2021-09-17T13:55:59Z","jglick","Use HTTPS protocol for all github.com SCM URLs"
"jenkinsci","docker-ssh-agent","https://github.com/jenkinsci/docker-ssh-agent/pull/72","closed","2021-03-05T12:11:19Z","2021-03-08T14:37:08Z","garethjevans","chore: switch to the jenkins hosted images for windows variants"
"jenkinsci","docker-ssh-agent","https://github.com/jenkinsci/docker-ssh-agent/pull/74","closed","2021-03-12T09:27:57Z","2021-08-04T07:33:37Z","kuisathaverat","fix: add PATH to /etc/environment"
"jenkinsci","aws-secrets-manager-credentials-provider-plugin","https://github.com/jenkinsci/aws-secrets-manager-credentials-provider-plugin/pull/86","closed","2021-03-04T12:32:52Z","2021-03-18T11:57:55Z","chriskilding","Clarify config and tagging sections in README"
"jenkinsci","mixing-security-realm-plugin","https://github.com/jenkinsci/mixing-security-realm-plugin/pull/1","closed","2021-03-08T17:55:15Z","2021-09-06T10:16:27Z","jglick","Fix POM mistakes"
"jenkinsci","gitlab-branch-source-plugin","https://github.com/jenkinsci/gitlab-branch-source-plugin/pull/119","closed","2021-03-01T07:38:37Z","2021-08-30T07:28:14Z","stevejulich","Add symbol to OriginMergeRequestDiscoveryTrait descriptor"
"jenkinsci","rundeck-plugin","https://github.com/jenkinsci/rundeck-plugin/pull/42","closed","2021-03-04T13:23:45Z","2021-08-27T19:09:13Z","hurzelpurzel","Bugfix of https://github.com/vbehar/jenkins-rundeck-plugin/issues/23"
"jenkinsci","github-plugin","https://github.com/jenkinsci/github-plugin/pull/247","open","2021-03-15T04:08:43Z",,"srbala","Minor document  update with clear images"
"jenkinsci","secure-post-script-plugin","https://github.com/jenkinsci/secure-post-script-plugin/pull/1","closed","2021-03-13T18:00:00Z","2021-05-11T01:18:29Z","res0nance","Fix NPE in plugin"
"jenkinsci","pipeline-model-definition-plugin","https://github.com/jenkinsci/pipeline-model-definition-plugin/pull/416","open","2021-03-09T17:35:48Z",,"bitwiseman","Task/autoformat"
"jenkinsci","pipeline-model-definition-plugin","https://github.com/jenkinsci/pipeline-model-definition-plugin/pull/417","closed","2021-03-11T06:32:07Z","2021-07-28T21:51:51Z","bitwiseman"," Test needs to assume script splitting is enabled"
"jenkinsci","soapui-pro-functional-testing-plugin","https://github.com/jenkinsci/soapui-pro-functional-testing-plugin/pull/23","closed","2021-03-02T09:47:33Z","2021-07-19T15:20:47Z","malice00","Added the possibility to use EnvVars for the TestRunner- and ProjectFile-paths"
