user,PR
"basil",284
"MarkEWaite",172
"NotMyFault",133
"lemeurherve",79
"dduportal",63
"jglick",40
"smerle33",28
"halkeye",28
"jimklimov",22
"StefanSpieker",21
"alecharp",20
"daniel-beck",19
"timja",18
"kmartens27",16
"gounthar",15
"mPokornyETM",13
"JLLeitschuh",13
"uhafner",12
"bitle",12
"dwnusbaum",11
"FarmGeek4Life",11
"zbynek",10
"jtnord",9
"jmMeessen",9
"janfaracik",9
"gmcdonald",9
"repolevedavaj",8
"offa",8
"Jagrutiti",8
"DuMaM",8
"slide",7
"olamy",7
"jonesbusy",7
"dorin7bogdan",7
"Vlatombe",7
"michael-doubez",6
"ivan-levelops",6
"frieder",6
"chonton",6
"c00ler",6
"Vandit1604",6
"jsupun",5
"jsmith-cb",5
"jay-hershkowitz",5
"davidho0403",5
"damianszczepanik",5
"carpnick",5
"Dohbedoh",5
"topikachu",4
"mrdailey99",4
"hypery2k",4
"weisun10",3
"timbrown5",3
"rkosegi",3
"papi83dm",3
"ovasilko",3
"nekoimi",3
"magnusbaeck",3
"iwarapter",3
"guylabs",3
"eduard-tita",3
"edif2008",3
"ddovbii",3
"car-roll",3
"albertvaka",3
"yhaliaw",2
"yaroslavafenkin",2
"viradan",2
"vbugale",2
"tomaszpiekarczyk-saucelabs",2
"sugonyak",2
"skumar7322",2
"shamlymhd",2
"sghill",2
"scherler",2
"sboardwell",2
"rkivisto",2
"ridemountainpig",2
"res0nance",2
"raunak111",2
"raul-arabaolaza",2
"peterbecich",2
"pdk27",2
"nikpivkin",2
"nekator",2
"mifitous",2
"krisstern",2
"jgreffe",2
"itsbrugu",2
"gebinic",2
"felipecrs",2
"evahabeeballah",2
"duemir",2
"doergn",2
"curveenk",2
"ckreisl",2
"bhavani-velivala-sn",2
"avwsolutions",2
"amuniz",2
"Zastai",2
"Kevin-CB",2
"zholub",1
"yaming116",1
"wener-tiobe",1
"vladislav-sharapov",1
"vbragin",1
"valsinats42",1
"uriinf",1
"thesvistun",1
"tdraebing",1
"stuartrowe",1
"sorin-florea",1
"sonatype-ci",1
"simonychoy",1
"sabjal",1
"rsandell",1
"rockdreamer",1
"riywo",1
"reinhapa",1
"pushker001",1
"prakhar-aqua",1
"peevees",1
"pamgluss-slack",1
"nuth",1
"nitschSB",1
"nissimshitrit",1
"niranjanib",1
"nikitakasatkin44",1
"nhojpatrick",1
"natsen",1
"nagpalkaran95",1
"nabeelraja",1
"muffgaga",1
"moritzrupp",1
"moraxy",1
"meiswjn",1
"maura-e-ardden",1
"mattmurp",1
"manju6691",1
"mamh2021",1
"malice00",1
"lukasz-lesiak",1
"llienard",1
"liuweiGL",1
"lifemanship",1
"krulls",1
"krishna3008",1
"koraytugay",1
"kauppfbi",1
"kamilszymanski",1
"juro994",1
"jongwooo",1
"joneskoo",1
"joelynch",1
"jembal",1
"hursittarcan",1
"human33",1
"hendrixjoseph",1
"glasswalk3r",1
"gitter-badger",1
"gijo919",1
"gastendonk",1
"ganeshborle",1
"g-host-one",1
"fcojfernandez",1
"eltociear",1
"donhui",1
"djansons-atlassian",1
"dheerajodha",1
"darxriggs",1
"darinpope",1
"danieldanan",1
"covert8",1
"coreegor",1
"ck1125",1
"cjerad",1
"ciszewsj",1
"cesan3",1
"celebaldeepak",1
"cavissonsystems",1
"boyarsky",1
"bluesliverx",1
"bguerin",1
"benebsiny",1
"bam-hbt",1
"baerwang",1
"backlogAK",1
"ashmeer7",1
"arunskurian",1
"aowczarek618",1
"anurag-sachan",1
"aneveux",1
"andreyzher",1
"amoreno-sonatype",1
"alyssat",1
"Zaederx",1
"Wadeck",1
"TurnusSilver",1
"TonyNoble",1
"TimSVector",1
"SylivanKenobi",1
"SunBlack",1
"OmkarBorhade98",1
"MrMania112",1
"MartinGroscheTT",1
"Langer0416",1
"KLBonn",1
"Jacob-Steele",1
"IBA-mainframe-dev",1
"HelderMagalhaes",1
"FrancisVila",1
"CzapBran",1
"CarbonCopy4V",1
"BorisYaoA",1
"Alceatraz",1
"Adakar",1
"",1
