org,repository,url,state,created_at,merged_at,user.login,title
"jenkinsci","docker-commons-plugin","https://github.com/jenkinsci/docker-commons-plugin/pull/86","closed","2020-03-12T19:09:44Z","2022-08-23T09:25:48Z","jbiel","docker login - get password from stdin"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/4538","closed","2020-03-01T20:18:44Z","2021-11-25T20:18:28Z","timja","JENKINS-61278 JCasC support for managing log recorders"
"jenkinsci","role-strategy-plugin","https://github.com/jenkinsci/role-strategy-plugin/pull/126","closed","2020-03-03T12:33:07Z","2020-05-23T10:26:26Z","oleg-nenashev","[JENKINS-61302] - Remove the bogus ""slave"" reference in README"
"jenkinsci","security-inspector-plugin","https://github.com/jenkinsci/security-inspector-plugin/pull/9","closed","2020-03-12T11:47:40Z","2022-05-22T15:22:46Z","oleg-nenashev","Use GitHub as a source of plugin documentation"
"jenkinsci","configuration-as-code-plugin","https://github.com/jenkinsci/configuration-as-code-plugin/pull/1301","closed","2020-03-02T21:22:59Z","2022-05-18T18:15:18Z","timja","Add log recorders demo / test"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/4579","closed","2020-03-14T22:47:57Z","2022-04-07T03:30:53Z","stellargo","[JENKINS-50211] Reject connections from agents with unsupported Remoting versions"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/4553","closed","2020-03-07T18:19:26Z","2020-03-11T12:09:19Z","daniel-beck","Add inline security warnings to installed plugins list"
"jenkinsci","ca-service-virtualization-plugin","https://github.com/jenkinsci/ca-service-virtualization-plugin/pull/6","closed","2020-03-03T11:01:13Z","2022-01-20T08:58:52Z","sankar-natarajan","Added Null check for DeployTest"
"jenkinsci","pipeline-plugin","https://github.com/jenkinsci/pipeline-plugin/pull/448","open","2020-03-02T01:02:26Z",,"MarkEWaite","Update compatibility doc for several plugins"
"jenkinsci","s3-plugin","https://github.com/jenkinsci/s3-plugin/pull/127","closed","2020-03-03T20:38:32Z","2021-10-15T08:48:29Z","MMeent","[JENKINS-60916] Revert try-with-resources for S3GzipCallable"
"jenkinsci","ssh-plugin","https://github.com/jenkinsci/ssh-plugin/pull/20","open","2020-03-15T09:08:35Z",,"Yunir","migrate wiki documentation to github"
"jenkinsci","atlassian-bitbucket-server-integration-plugin","https://github.com/jenkinsci/atlassian-bitbucket-server-integration-plugin/pull/126","closed","2020-03-02T23:20:42Z","2020-03-31T23:04:05Z","goravjoshi","Feature/jenkins as oauth provider"
"jenkinsci","github-branch-source-plugin","https://github.com/jenkinsci/github-branch-source-plugin/pull/284","open","2020-03-02T10:51:52Z",,"jimklimov","[JENKINS-61290] hard to see why a branch was not inspected - log them"
