user,PR
"timja",239
"jglick",213
"NotMyFault",199
"MarkEWaite",192
"basil",184
"kmartens27",183
"lemeurherve",178
"dduportal",160
"daniel-beck",82
"alecharp",82
"yaroslavafenkin",67
"gounthar",57
"Riliane",56
"krisstern",55
"Wadeck",55
"uhafner",53
"jtnord",53
"github-actions",51
"halkeye",47
"b-fisher-cb",42
"Pldi23",40
"mPokornyETM",38
"LizGaudet",37
"duemir",36
"dheerajodha",36
"olamy",31
"zbynek",28
"codecov",28
"Jagrutiti",28
"jmMeessen",21
"jgreffe",20
"janfaracik",20
"timbrown5",19
"StefanSpieker",19
"Kevin-CB",19
"jimklimov",18
"dwnusbaum",18
"AppVeyorBot",18
"smerle33",17
"scurvydoggo",17
"slide",15
"car-roll",15
"Dohbedoh",15
"scherler",14
"oleg-nenashev",13
"jhonDoe15",13
"Artmorse",13
"rsandell",11
"kaltepeter",11
"iqbalrohail",11
"MartinGroscheTT",11
"strangelookingnerd",10
"jonesbusy",10
"ashmeer7",10
"albertvaka",10
"Vlatombe",10
"raul-arabaolaza",9
"ispasov",9
"hervelemeur",9
"codeclimate",9
"ankurkumarz",9
"stuartrowe",8
"sarah-witt",8
"drodriguezhdez",8
"tanujdevops",7
"nfalco79",7
"dneduva-cisco",7
"bphinz",7
"aneveux",7
"andytinkham",7
"akram",7
"rkivisto",6
"ltamaster",6
"jetersen",6
"guylabs",6
"ckreisl",6
"Xav83",6
"Si-So",6
"splatch",5
"panicking",5
"olivergondza",5
"nre-ableton",5
"mkemmerz",5
"i-dipanshu",5
"dennisgu1",5
"DaGeRe",5
"sonarcloud",4
"rishi-104276",4
"rahuldimri",4
"meiswjn",4
"julieheard",4
"ikedam",4
"crenan",4
"chriskilding",4
"atrigueiro",4
"amoreno-sonatype",4
"afzal442",4
"NickWemekamp",4
"JLLeitschuh",4
"CrystallDEV",4
"zhan9san",3
"vjuranek",3
"vihaanthora",3
"sundergopalsingh",3
"snay2",3
"sghill",3
"sboardwell",3
"michael-doubez",3
"lafriks",3
"kuisathaverat",3
"hypery2k",3
"ealvesss",3
"dkjellin",3
"crwdsmullz",3
"TobiX",3
"Sweepi",3
"JoC0de",3
"DuMaM",3
"AndreBrinkop",3
"ystradmann",2
"wiemerc",2
"v1v",2
"sue445",2
"sp-ricard-valverde",2
"simonychoy",2
"sfischermonster",2
"sdenel",2
"sahilkmansuriibm",2
"rda1ton",2
"quilicicf",2
"quidl",2
"paulmarsicloud",2
"offa",2
"mthaddon",2
"mifitous",2
"mdealer",2
"mattmurp",2
"maskedpirate",2
"magnusbaeck",2
"kauppfbi",2
"julian-computes",2
"jcroall",2
"jamietanna",2
"imonteroperez",2
"gtudan",2
"gmasil",2
"github-code-scanning",2
"fo-code",2
"facewindu",2
"eduard-tita",2
"duyluonganh",2
"cyrille-leclerc",2
"coreydaley",2
"codecov-commenter",2
"c00ler",2
"boaglio",2
"ash-sxn",2
"andycoates",2
"VladRassokhin",2
"Sushrut1101",2
"PierreBtz",2
"KalleOlaviNiemitalo",2
"ErikRehmTT",2
"xabinapal",1
"whoami-anoint",1
"wener-tiobe",1
"uorbe001",1
"tyanai",1
"tomcart90",1
"thombergs",1
"sorin-florea",1
"socket-security",1
"skaempfe",1
"siddoinghisjob",1
"sdossoak9",1
"samrocketman",1
"sambernet",1
"s7an-it",1
"riywo",1
"ridemountainpig",1
"reda-alaoui",1
"pjsier",1
"pjdarton",1
"phoenikz",1
"pedrompflopes",1
"pdk27",1
"p4paul",1
"ovasilko",1
"omehegan",1
"nitincyberark",1
"nissimshitrit",1
"needleshaped",1
"mikedld",1
"mbaitelman",1
"lppedd",1
"kwart",1
"krishna3008",1
"jsa34",1
"johnou",1
"jleon33",1
"jlamasrios",1
"jkomoda",1
"jdkandersson",1
"jay-nanduri",1
"itsbrugu",1
"highflyer910",1
"hectorhuol",1
"gmcdonald",1
"glibas",1
"garethjevans",1
"fubian",1
"dorin7bogdan",1
"diogopcx",1
"denis-arruda",1
"deleted_user",1
"dee-kryvenko",1
"dave-juicelabs",1
"das-peter",1
"cyberark-bizdev",1
"cs96and",1
"covert8",1
"cinlloc",1
"chriskloe",1
"cavissonsystems",1
"bwilliams7",1
"batmat",1
"arturo-seijas",1
"amuniz",1
"alyssat",1
"ak1394",1
"aheritier",1
"TonyNoble",1
"Ticketedmoon",1
"Stericson",1
"Skiepp",1
"MartinKosicky",1
"MarioFuchsTT",1
"Kikisek",1
"JeffCobble",1
"Jalict",1
"Denis1990",1
"DavyJones2010",1
"DanMHammer",1
"CarbonCopy4V",1
"Ar-Kan",1
"AndreyLevchenko",1
"Abhishekverma2002",1
"07souravkunda",1
