user,PR
"basil",176
"dduportal",97
"NotMyFault",90
"lemeurherve",61
"MarkEWaite",59
"jglick",55
"uhafner",31
"smerle33",30
"timja",24
"mawinter69",19
"jonesbusy",16
"janfaracik",16
"jtnord",15
"Vlatombe",14
"coreydaley",12
"alecharp",10
"nidhi0512",9
"mrmateo",9
"gounthar",9
"Dohbedoh",9
"yaroslavafenkin",7
"krisstern",7
"daniel-beck",7
"car-roll",7
"ikolomiyets",6
"jimklimov",5
"jaguilar-atl",5
"brokenpip3",5
"Bananeweizen",5
"tdraebing",4
"swatipersistent",4
"harsh-ps-2003",4
"atl-dyon",4
"ash-sxn",4
"Wadeck",4
"Vandit1604",4
"MartinGroscheTT",4
"Jagrutiti",4
"Bhagyashri-Sapnar",4
"vishalhcl-5960",3
"thyldrm",3
"sumoanema",3
"sboardwell",3
"judovana",3
"daypatrickb",3
"bhavani-velivala-sn",3
"awang-parasoft",3
"alextu",3
"alex-didyk-syntech",3
"TobiX",3
"StefanSpieker",3
"Khant1000",3
"xie-rufeng",2
"vbugale",2
"tylercamp",2
"tillchen",2
"swesteme",2
"stuartrowe",2
"sherlockbeard",2
"sbuhary",2
"pfeuffer",2
"olamy",2
"npotluri-rh",2
"nissimshitrit",2
"mattmurp",2
"kmartens27",2
"jmini",2
"jmMeessen",2
"jay-hershkowitz",2
"itfsw",2
"hughsaunders",2
"dwnusbaum",2
"dlhoots",2
"c00ler",2
"andreibangau99",2
"Mahmoudgalalz",2
"JE-Chen",2
"995560375",2
"",2
"yuri1969",1
"yarcod",1
"yanksyoon",1
"xjjx",1
"willr3",1
"welandaz",1
"weisun10",1
"vklindukh",1
"tszmytka",1
"thomaslorentsen",1
"thecooldrop",1
"t673afa",1
"sumo-apps-team",1
"suleymanbarman",1
"sue445",1
"strangelookingnerd",1
"songlongcn",1
"sonatype-ci",1
"slickoner",1
"scifike",1
"schiasileon",1
"sarah-witt",1
"rsandell",1
"rorybakerfmr",1
"rogerluan",1
"rishav887",1
"quilicicf",1
"pdk27",1
"pcanilho",1
"osamasalem",1
"nsalong",1
"niralmaruda",1
"nikita-tkachenko-datadog",1
"nikhil-dabhade",1
"nekoimi",1
"nbhoski",1
"mtsmfm",1
"mtn-boblloyd",1
"mrdailey99",1
"mnbenatma",1
"mkumar-quest",1
"mcohen11",1
"malice00",1
"mPokornyETM",1
"ljackiewicz",1
"leoyim",1
"kumbasar",1
"kuisathaverat",1
"koraytugay",1
"jpavlav",1
"josh08287",1
"jickoo",1
"jarora8",1
"jakegt1",1
"itsmeduncan",1
"itaibh",1
"ikedam",1
"ieugen",1
"iandrewt",1
"hoffa",1
"halkeye",1
"guetta14",1
"fuliu-zln",1
"fl0l-gouze",1
"felipecrs",1
"faan11",1
"eetu-n",1
"dustin-ruetz",1
"duemir",1
"disisisid",1
"dietmarmenges",1
"didushko",1
"dgreene-r7",1
"dennisgu1",1
"delinea-sagar",1
"damianszczepanik",1
"bwalding",1
"bastiandoetsch",1
"aowczarek618",1
"ampuscas",1
"amanfangeria980",1
"amaanbs",1
"ala-ableton",1
"akshaywakhare",1
"aj-robson",1
"Zetym",1
"TWestling",1
"SirBlobman",1
"SOOS-JAlvarez",1
"RobotHanzo",1
"RafalMroczkowski",1
"PeimingCHEN",1
"Mulgish",1
"MrSelfDestruction",1
"MCMicS",1
"KocproZ",1
"Kamyki",1
"HamzaOralK",1
"Gaoyukun",1
"Ferozkhan2511",1
"Erpriex",1
"ErikRehmTT",1
"DuMaM",1
"CrystallDEV",1
"ChenLuigi",1
