org,repository,url,state,created_at,merged_at,user.login,title
"jenkinsci","basic-branch-build-strategies-plugin","https://github.com/jenkinsci/basic-branch-build-strategies-plugin/pull/12","closed","2021-11-03T06:59:23Z","2022-10-16T02:46:47Z","zhan9san","Skip build on matched jobs if manual scan is clicked"
"jenkinsci","artifact-repository-parameter-plugin","https://github.com/jenkinsci/artifact-repository-parameter-plugin/pull/10","closed","2021-11-01T09:41:42Z","2022-10-14T21:35:38Z","skycoqueury","Make HTTP client using non-proxy-hosts settings from Jenkins global configuration"
"jenkinsci","mattermost-plugin","https://github.com/jenkinsci/mattermost-plugin/pull/13","closed","2021-11-10T17:40:14Z","2022-10-04T09:31:21Z","vikulin","fixed https://github.com/jenkinsci/slack-plugin/issues/41 for mattermost"
"jenkinsci","maven-snapshot-check-plugin","https://github.com/jenkinsci/maven-snapshot-check-plugin/pull/19","closed","2021-11-11T06:19:53Z","2021-11-11T06:20:13Z","donhui","add related blogs"
"jenkinsci","fortify-on-demand-uploader-plugin","https://github.com/jenkinsci/fortify-on-demand-uploader-plugin/pull/120","open","2021-11-02T18:36:39Z",,"vitalyvoronovmf","Update Utils.java"
"jenkinsci","kerberos-sso-plugin","https://github.com/jenkinsci/kerberos-sso-plugin/pull/23","closed","2021-11-02T17:24:38Z","2021-12-01T11:48:37Z","dduportal","chore(Jenkinsfile) only use standard Linux docker agents (JENKINS-66924)"
"jenkinsci","repo-plugin","https://github.com/jenkinsci/repo-plugin/pull/75","open","2021-11-03T13:55:44Z",,"haiyanghaiyang","Run setIndex when revisionState==null"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5916","closed","2021-11-12T19:40:43Z","2021-12-14T08:27:21Z","janfaracik","Modernise the appearance of the plugin manager"
"jenkinsci","appcenter-plugin","https://github.com/jenkinsci/appcenter-plugin/pull/63","open","2021-11-04T16:07:44Z",,"carllindberg","JENKINS-65285 The iOS symbol upload was uploading a copy of the app, not the symbols file."
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5876","closed","2021-11-01T23:08:26Z","2021-11-05T07:15:36Z","janfaracik","Update spinner component across Jenkins"
"jenkinsci","docker-workflow-plugin","https://github.com/jenkinsci/docker-workflow-plugin/pull/243","open","2021-11-05T13:17:39Z",,"jglick","Simplify `Docker.shell`"
"jenkinsci","subversion-plugin","https://github.com/jenkinsci/subversion-plugin/pull/267","closed","2021-11-05T15:37:30Z","2022-06-15T07:28:48Z","jglick","[JENKINS-48543] Remove agent-to-controller calls"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5923","closed","2021-11-15T20:10:19Z","2022-02-07T08:03:13Z","janfaracik","Modernise form components"
"jenkinsci","workflow-cps-global-lib-plugin","https://github.com/jenkinsci/workflow-cps-global-lib-plugin/pull/119","closed","2021-11-04T16:05:24Z","2021-11-04T20:06:33Z","alecharp","Update parent pom and core requirement"
"jenkinsci","maven-metadata-plugin","https://github.com/jenkinsci/maven-metadata-plugin/pull/20","closed","2021-11-02T20:06:35Z","2022-05-18T18:46:20Z","nazarovkv","Make plugin pipeline compatible."
"jenkinsci","workflow-api-plugin","https://github.com/jenkinsci/workflow-api-plugin/pull/178","closed","2021-11-04T22:14:23Z","2021-11-19T22:42:42Z","dwnusbaum","[JENKINS-67164] Call StepExecution.onResume directly from WorkflowRun.onLoad rather than via FlowExecutionList.ItemListenerImpl to ensure step resumption"
"jenkinsci","toolenv-plugin","https://github.com/jenkinsci/toolenv-plugin/pull/8","closed","2021-11-14T09:40:02Z","2021-11-18T18:17:34Z","reda-alaoui","JENKINS-67134 NullPointerException in ToolEnvBuildWrapper"
"jenkinsci","gitea-checks-plugin","https://github.com/jenkinsci/gitea-checks-plugin/pull/2","closed","2021-11-09T09:56:17Z","2022-02-16T22:41:30Z","Caellion","Fix Checkstyle in release branch"
"jenkinsci","s3-plugin","https://github.com/jenkinsci/s3-plugin/pull/154","closed","2021-11-04T16:06:10Z","2021-11-08T16:23:03Z","daniel-beck","Integrate SECURITY-2458 adaptation"
"jenkinsci","gitlab-branch-source-plugin","https://github.com/jenkinsci/gitlab-branch-source-plugin/pull/168","closed","2021-11-09T16:11:54Z","2022-04-15T15:23:53Z","Raytion","exclude archived projects"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5908","closed","2021-11-10T21:20:49Z","2021-11-13T16:59:45Z","zbynek","[JENKINS-67107] Fix filtering in update tab of plugin manager"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5882","closed","2021-11-04T16:56:22Z","2021-11-13T16:59:26Z","Vlatombe","[JENKINS-67099] Make trim labels more selective when we're operating on selected nodes"
"jenkinsci","copyartifact-plugin","https://github.com/jenkinsci/copyartifact-plugin/pull/142","closed","2021-11-05T14:23:35Z","2021-11-06T03:14:08Z","jtnord","Use Maven3 for tests"
"jenkinsci","blueocean-plugin","https://github.com/jenkinsci/blueocean-plugin/pull/2217","closed","2021-11-07T17:15:51Z","2022-02-28T05:16:05Z","sebracs","[JENKINS-53291] Fix pipeline editor to work with pipelines in folders"
"jenkinsci","cloudbees-folder-plugin","https://github.com/jenkinsci/cloudbees-folder-plugin/pull/197","closed","2021-11-07T10:51:23Z","2022-02-18T17:18:44Z","reda-alaoui","[JENKINS-60677] Option to cancel builds when orphaning items"
"jenkinsci","jenkins","https://github.com/jenkinsci/jenkins/pull/5901","closed","2021-11-08T20:04:00Z","2022-02-12T15:43:39Z","daniel-beck","Adapt to jenkinsci/remoting#490"
"jenkinsci","token-macro-plugin","https://github.com/jenkinsci/token-macro-plugin/pull/88","closed","2021-11-02T21:40:08Z","2022-02-14T17:56:59Z","slide","chore: Remove parboiled as parsing engine"
"jenkinsci","oauth-credentials-plugin","https://github.com/jenkinsci/oauth-credentials-plugin/pull/7","closed","2021-11-02T14:57:04Z","2021-11-04T20:53:18Z","Vlatombe","Routine POM update to be compatible with JDK11"
"jenkinsci","remoting","https://github.com/jenkinsci/remoting/pull/490","closed","2021-11-06T20:47:13Z","2021-12-01T00:34:42Z","daniel-beck","Allow all remoting callables to bypass role check"
"jenkinsci","github-plugin","https://github.com/jenkinsci/github-plugin/pull/260","closed","2021-11-09T14:13:44Z","2021-12-01T22:36:10Z","jtnord","The plugin would fail to start for the MigratorTests"
"jenkinsci","envinject-lib","https://github.com/jenkinsci/envinject-lib/pull/19","closed","2021-11-01T15:13:40Z","2021-11-01T15:39:20Z","jglick","[JENKINS-64398] Fix accessibility of `writeReplace` method"
"jenkinsci","deployer-framework-plugin","https://github.com/jenkinsci/deployer-framework-plugin/pull/12","closed","2021-11-03T17:27:11Z","2022-01-25T20:49:26Z","Vlatombe","[JENKINS-67045] Update promoted-builds dependency and get rid of the deprecated call"
"jenkinsci","plain-credentials-plugin","https://github.com/jenkinsci/plain-credentials-plugin/pull/27","closed","2021-11-04T15:42:35Z","2022-01-24T12:06:30Z","Vlatombe","Routine updates for JDK11 build compatibility"
"jenkinsci","external-monitor-job-plugin","https://github.com/jenkinsci/external-monitor-job-plugin/pull/20","closed","2021-11-03T16:03:25Z","2022-01-21T18:26:38Z","Vlatombe","Update parent POM and jenkins baseline for JDK11 compatibility"
"jenkinsci","pipeline-github-lib-plugin","https://github.com/jenkinsci/pipeline-github-lib-plugin/pull/6","closed","2021-11-02T09:48:11Z","2022-01-21T18:23:04Z","Vlatombe","Routine updates to get JDK11 compatibility"
"jenkinsci","saml-plugin","https://github.com/jenkinsci/saml-plugin/pull/134","closed","2021-11-03T09:21:00Z","2021-11-06T11:23:31Z","Vlatombe","Fix typo"
"jenkinsci","dockerhub-notification-plugin","https://github.com/jenkinsci/dockerhub-notification-plugin/pull/30","closed","2021-11-02T09:53:33Z","2022-01-18T12:10:51Z","aneveux","Move from async-http-client to okhttp"
"jenkinsci","git-plugin","https://github.com/jenkinsci/git-plugin/pull/1173","closed","2021-11-08T22:50:23Z","2021-11-09T04:02:15Z","MarkEWaite","Reduce windows test time"
"jenkinsci","saml-plugin","https://github.com/jenkinsci/saml-plugin/pull/137","closed","2021-11-14T12:56:10Z","2022-01-17T09:13:48Z","kuisathaverat","fix: [JENKINS-66828] No configurator found for type class org.jenkins.ci.plugins.saml.user.SamlCustomProperty$Attribute"
"jenkinsci","fitnesse-plugin","https://github.com/jenkinsci/fitnesse-plugin/pull/41","closed","2021-11-05T07:19:53Z","2022-01-09T10:20:30Z","suratdas","Feature Added : Fitnesse suite partitioning"
"jenkinsci","cloudbees-folder-plugin","https://github.com/jenkinsci/cloudbees-folder-plugin/pull/199","open","2021-11-10T10:06:27Z",,"ericcitaire","[JENKINS-56935] Multibranch pipeline orphaned item strategy can't be set to 0"
"jenkinsci","unique-id-plugin","https://github.com/jenkinsci/unique-id-plugin/pull/14","closed","2021-11-04T15:53:42Z","2022-01-11T11:34:26Z","Vlatombe","Routine updates for JDK11 build compatibility"
"jenkinsci","aws-secrets-manager-credentials-provider-plugin","https://github.com/jenkinsci/aws-secrets-manager-credentials-provider-plugin/pull/154","open","2021-11-01T14:33:46Z",,"sebhopley","Support defining file credentials as SecretString"
"jenkinsci","nomad-plugin","https://github.com/jenkinsci/nomad-plugin/pull/106","open","2021-11-01T13:41:04Z",,"j3t","support dynamic templates for pipelines"
