user,PR
"garethjevans",58
"daniel-beck",52
"MarkEWaite",45
"timja",44
"dduportal",42
"jglick",29
"oleg-nenashev",28
"olblak",28
"basil",24
"jtnord",17
"halkeye",15
"car-roll",15
"uhafner",14
"simonsymhoven",11
"olamy",11
"v1v",9
"aHenryJard",8
"twasyl",7
"nikita-bedmutha",7
"ciradu2204",7
"Queen-esther01",7
"steven-terrana",6
"res0nance",6
"liangxia",6
"Vlatombe",6
"Onyimatics",6
"kamilgo",5
"jimklimov",5
"drodriguezhdez",5
"alecharp",5
"slide",4
"robinsoc",4
"jameslafferty",4
"favnc",4
"bitwiseman",4
"StefanSpieker",4
"PierreBtz",4
"MarckK",4
"Jochen-A-Fuerbacher",4
"robertstreche",3
"redoxate",3
"raghavgarg098",3
"radislavB",3
"prryb",3
"olivergondza",3
"nigelarmstrong-bc",3
"mustafau",3
"jay-hershkowitz",3
"guysmoilov",3
"gbonnefille",3
"fbelzunc",3
"donhui",3
"damianszczepanik",3
"cpoenisch",3
"bmunozm",3
"airadier",3
"Zastai",3
"SylwiaBrant",3
"MRamonLeon",3
"LeSuisse",3
"Dohbedoh",3
"zztalker",2
"tequilarista",2
"tarioch",2
"songlongcn",2
"scddev",2
"s-lal",2
"rsandell",2
"reinholdfuereder",2
"raul-arabaolaza",2
"qkflies",2
"pjdarton",2
"paulvi",2
"missingcharacter",2
"mhenschke-atl",2
"mehmetcantula",2
"longping-t",2
"ljackiewicz",2
"laurentiucocanu",2
"ktaborski",2
"krische",2
"jstrachan",2
"hrmohr",2
"dkjellin",2
"cwholmes",2
"chenhuahuan",2
"bguerin",2
"amuniz",2
"aheritier",2
"agaudreault-jive",2
"aaronwalker",2
"Wadeck",2
"Noham1412",2
"L-Karimi",2
"GLundh",2
"ChristineTChen",2
"BradNewton",2
"AlexandruMaxim",2
"zhaoying818",1
"zestyroxy",1
"zbynek",1
"woodongwong",1
"vincentrussell",1
"vidhithacker31",1
"vazhnov",1
"usmonster",1
"tmoreland-r7",1
"timsutton",1
"timbrown5",1
"thomasgl-orange",1
"tbeu",1
"tarree",1
"takashiharano",1
"sylbn",1
"sumitag",1
"scuba10steve",1
"sam808",1
"rpalcolea",1
"rmkanda",1
"rfvmonteiro",1
"reftel",1
"rbywater",1
"pniederlag",1
"peterbecich",1
"pavel-snyk",1
"orrc",1
"ofosos",1
"offa",1
"nohasaid",1
"nirkoren",1
"nils91",1
"nbelliot",1
"multani",1
"mtughan",1
"msven",1
"msglueck",1
"mrrsm",1
"monluk",1
"mobangjack",1
"mmalicki-deviniti",1
"mkumar-quest",1
"michibat01",1
"michelzanini",1
"mgarabed",1
"mflm30",1
"mezpahlan",1
"mcansozeri",1
"mbriand",1
"maxlaverse",1
"mashinarius",1
"margaritalm",1
"marcperemiquel",1
"mahmoud-ashi",1
"lvaikunt",1
"luisalves00",1
"lloydchang",1
"liejuntao001",1
"lenslord",1
"lalitKumarHCL",1
"kweide",1
"kudos-dude",1
"kozell",1
"kerogers-cloudbees",1
"kcyeu",1
"kazuhidet",1
"kamil-jenkins",1
"jvz",1
"jvale",1
"justinharringa",1
"judovana",1
"jplayout",1
"jonesbusy",1
"jinogueiraa",1
"jflinchbaugh",1
"jetersen",1
"jeffret-b",1
"jebitok-dev",1
"janezhango",1
"ispasov",1
"iliasaddab",1
"ikawalec",1
"horodchukanton",1
"hoffa",1
"hikkyXII",1
"hauke-d",1
"guillermo-varela",1
"fredyw",1
"fredg02",1
"fposchner-cc",1
"fossdd",1
"forticontainer",1
"famod",1
"ericcitaire",1
"emilaasa",1
"eldarkra",1
"efhjnw0",1
"dwnusbaum",1
"dennisl",1
"dcendents",1
"david0",1
"darinpope",1
"cyril-sebastian",1
"costincaraivan",1
"cokieffebah",1
"chrishiner",1
"charchil-gupta",1
"cfereday",1
"cedricziel",1
"camshoff",1
"calvinpark",1
"bryanateoan",1
"brentm5",1
"benebsiny",1
"bashbers",1
"audalykh",1
"asimell",1
"aschaber1",1
"asc3ns10n",1
"antoniaklja",1
"amedee",1
"alkazar",1
"alice-sawatzky",1
"alandovskis",1
"aiotcms",1
"abhilashjoseph",1
"TurboLuke",1
"TheImplementer",1
"SunBlack",1
"RubenNL",1
"RiederAlex",1
"Quanyails",1
"ParadoxShmaradox",1
"M-r-A",1
"LinuxSuRen",1
"LEDfan",1
"KorusMateusz",1
"JaredEgolf",1
"Hickstone",1
"HYmian",1
"Gammal-Skalbagge",1
"FlorianVeaux",1
"Fixmetal",1
"ClaytonHughes",1
"ArieLevs",1
"1c3t3a",1
