user,PR
"basil",400
"timja",314
"jglick",281
"MarkEWaite",187
"NotMyFault",159
"dduportal",144
"daniel-beck",118
"lemeurherve",105
"uhafner",42
"jtnord",41
"dwnusbaum",39
"janfaracik",38
"jmMeessen",32
"Vlatombe",28
"AppVeyorBot",28
"mPokornyETM",27
"nre-ableton",26
"meiswjn",26
"krisstern",24
"alecharp",24
"chriskilding",23
"car-roll",23
"olamy",22
"halkeye",21
"smerle33",18
"jetersen",18
"Wadeck",18
"PierreBtz",18
"francoisfreitag",15
"Hrushi20",15
"hectorhuol",13
"hazzik",12
"zbynek",11
"thombergs",11
"froehr",10
"baruKreddy",10
"rsandell",9
"oleg-nenashev",9
"nhojpatrick",9
"jflinchbaugh",9
"Zsolt-Lukacs22",9
"Mulgish",9
"Dohbedoh",9
"twasyl",8
"res0nance",7
"mhenschke-atl",7
"glasswalk3r",7
"dkjellin",7
"cyrille-leclerc",7
"batmat",7
"KalleOlaviNiemitalo",7
"DaGeRe",7
"robross0606",6
"patbos",6
"dcendents",6
"yaroslavafenkin",5
"vzamoragbmc",5
"raul-arabaolaza",5
"ramakrishnaraov",5
"nhatkhai",5
"nfalco79",5
"nestoracunablanco",5
"multani",5
"michael-doubez",5
"jimklimov",5
"ikedam",5
"gbonnefille",5
"damianszczepanik",5
"alyssat",5
"JeffCobble",5
"tploss",4
"stuartrowe",4
"mbarbero",4
"kuisathaverat",4
"justusbunsi",4
"jfroche",4
"hashar",4
"deronek",4
"bgermann",4
"aHenryJard",4
"UlrichEckhardt",4
"Kevin-CB",4
"ywang-psee",3
"timbrown5",3
"tasneemkoushar",3
"swiss-chris",3
"scaytrase",3
"rob-ott",3
"pbrzica",3
"olivergondza",3
"mawinter69",3
"matejsp",3
"lifeofguenter",3
"jonesbusy",3
"johnou",3
"jellevanhees",3
"jamietanna",3
"ispasov",3
"frankie139506",3
"dskrvk",3
"djesionek",3
"TaiSHiNet",3
"SaschaSchwarz",3
"HaipuSun123",3
"AbhyudayaSharma",3
"vishalhcl-5960",2
"vinay879088",2
"vehagn",2
"v1v",2
"trispad",2
"torstenwalter",2
"topikachu",2
"sturivny",2
"strangelookingnerd",2
"stchar",2
"radeva",2
"philippart-s",2
"pfhjgd0",2
"pedrompflopes",2
"offa",2
"msrb",2
"mikecirioli",2
"mattmurp",2
"lafriks",2
"kwhetstone",2
"kumbasar",2
"kinow",2
"khatrig",2
"jragula-zs",2
"jhominal",2
"imskr",2
"huangsuoyuan",2
"gabemontero",2
"fcojfernandez",2
"escoem",2
"eduard-tita",2
"duemir",2
"dee-kryvenko",2
"centic9",2
"brokenpip3",2
"benebsiny",2
"bam-hbt",2
"amuniz",2
"aheritier",2
"StefanSpieker",2
"Pldi23",2
"MithileshPawar",2
"MattLud",2
"LeSuisse",2
"Lakhankumawat",2
"GLundh",2
"EndlessTrax",2
"ChampiYann",2
"zestyroxy",1
"zaycodes",1
"xB-2048",1
"willwh",1
"vinitasanghi",1
"vijaypitla",1
"vihaanthora",1
"varju",1
"usmonster",1
"tomcart90",1
"theirix",1
"thecooldrop",1
"sun-mir",1
"sugonyak",1
"stephan-senkbeil",1
"spherefoundry",1
"sparsick",1
"slide",1
"shardy-lbar",1
"sarah-witt",1
"rmpestano",1
"richardjq",1
"reinholdfuereder",1
"prryb",1
"pohkheng2",1
"pniederlag",1
"pilere",1
"nrayapati",1
"nitheshrayuduv",1
"nharibhakta",1
"myemir",1
"mwinter69",1
"modelt-sap",1
"maso7",1
"markjacksonfishing",1
"leonardokochake",1
"lanycrost",1
"krdlab",1
"koushartasneem",1
"kins-dev",1
"khughes-atlassian",1
"julio-je-yaguez",1
"julien-demaziere",1
"judovana",1
"jseiser",1
"jrdufresne",1
"jeremymcgee73",1
"jameslafferty",1
"isaacsatish",1
"imonteroperez",1
"ianwilliams1",1
"haugenj",1
"harryssuperman",1
"guysoft",1
"gounthar",1
"gmcdonald",1
"fqueiruga",1
"fortaa",1
"eisjcormier",1
"dwzg",1
"dsrink",1
"dispalt",1
"dheerajodha",1
"denis-matchenko",1
"deleted_user",1
"cokieffebah",1
"chrisipa",1
"charlesmelby",1
"bzzitsme",1
"blackliner",1
"bguerin",1
"astrahan87",1
"asimell",1
"arymkus",1
"ankushkatiyar",1
"andrewkm",1
"ammanders",1
"aldanchenko",1
"ahmed-musallam",1
"adityasaky",1
"abioteau",1
"TobiX",1
"SubhadraSahoo",1
"SpiReCZ",1
"Sig00rd",1
"Schattensilber",1
"RemigiuszDudek",1
"Nikamura",1
"LeoQuote",1
"Larusso",1
"Langer0416",1
"JohnNiang",1
"Harminder84",1
"DuMaM",1
"Dhouti",1
"DSmedley",1
"Andy2003",1
"AleMartinez-Devops",1
