user,PR
"timja",272
"oleg-nenashev",210
"jglick",210
"daniel-beck",165
"MarkEWaite",97
"basil",91
"jtnord",62
"olamy",59
"bitwiseman",46
"codecov",37
"olblak",36
"halkeye",34
"dduportal",31
"infra-ci-jenkins-io",30
"garethjevans",30
"agabrys",29
"rsandell",24
"batmat",24
"alecharp",23
"hp77-creator",22
"cyrille-leclerc",22
"uhafner",21
"twistedpair",21
"res0nance",20
"car-roll",20
"v1v",19
"dkjellin",19
"LinuxSuRen",19
"kuisathaverat",18
"jeffret-b",17
"chriskilding",17
"rkeithhill",15
"AppVeyorBot",15
"dbnicholson",13
"vtintillier",12
"kinow",12
"eugenelesnov",12
"GLundh",12
"kwin",11
"MRamonLeon",11
"mhenschke-atl",10
"ysun-atl",9
"ykhandelwal913",9
"jetersen",9
"dwnusbaum",9
"asimell",9
"FlorianVeaux",9
"steven-terrana",8
"lalitKumarHCL",8
"kellyrob99",8
"bertold",8
"amuniz",8
"PierreBtz",8
"torstenwalter",7
"johnlabor",7
"jimklimov",7
"imonteroperez",7
"arpoch",7
"XiongKezhi",7
"phreakadelle",6
"mythsunwind",6
"jon-schuck-MA",6
"cokieffebah",6
"codeclimate",6
"carlossg",6
"andham",6
"a-pikachu",6
"MarckK",6
"thomasnemer",5
"stale",5
"slide",5
"sladyn98",5
"saper",5
"nrayapati",5
"markyjackson-taulia",5
"lvaikunt",5
"kyounger",5
"jvz",5
"jbdelpech",5
"hazzik",5
"waveywaves",4
"trash-80",4
"tneer",4
"pjdarton",4
"michael-doubez",4
"malice00",4
"lyndseyBeil",4
"kudos-dude",4
"justinklemm",4
"julianxhokaxhiu",4
"h1dden-da3m0n",4
"florimondmanca",4
"didiez",4
"bguerin",4
"arturbosch",4
"aboe026",4
"KostyaSha",4
"Dohbedoh",4
"xuzhang3",3
"usmonster",3
"stevespringett",3
"simonati",3
"sbeaulie",3
"saptarshide007",3
"rantoniuk",3
"nigelarmstrong-bc",3
"mrginglymus",3
"mawinter69",3
"liangxia",3
"klxfeiyang",3
"judovana",3
"hkuersten",3
"fqueiruga",3
"ewelinawilkosz",3
"easybe",3
"duemir",3
