user,PR
"lemeurherve",129
"kmartens27",98
"dduportal",91
"jglick",82
"MarkEWaite",76
"NotMyFault",66
"timja",58
"alecharp",57
"jonesbusy",40
"sridamul",35
"mawinter69",34
"daniel-beck",34
"panicking",29
"krisstern",26
"PayBas",26
"basil",25
"mPokornyETM",23
"olamy",22
"MartinGroscheTT",22
"alyssat",20
"rsandell",19
"Vlatombe",18
"zbynek",17
"StefanSpieker",17
"zvigrinberg",15
"gounthar",15
"evoToBetter",14
"AppVeyorBot",14
"AayushSaini101",14
"welandaz",13
"ritz303",13
"ErikRehmTT",13
"magnusbaeck",12
"dwnusbaum",12
"sue445",11
"smerle33",11
"maxlaverse",10
"liamfield",10
"CJohanH",10
"C0urante",10
"uhafner",8
"jtnord",8
"zaman-akib",7
"nikita-tkachenko-datadog",7
"lakshmishreea122003",7
"kvanzuijlen",7
"jetersen",7
"drodriguezhdez",7
"ammanders",7
"alextu",7
"tt-marcel",6
"stuartrowe",6
"rkrzewski",6
"orgads",6
"olavtar",6
"kuisathaverat",6
"brokenpip3",6
"BobDu",6
"AniketNS",6
"555vedant",6
"ferndem",5
"andrey-fomin",5
"Dohbedoh",5
"sbandaru08",4
"salmira",4
"judovana",4
"janfaracik",4
"imonteroperez",4
"ckullabosch",4
"Waschndolos",4
"MarioFuchsTT",4
"krulls",3
"jonasgroenke",3
"jahid1209",3
"hervelemeur",3
"fabricepipart1a",3
"bguerin",3
"atl-dyon",3
"LinuxSuRen",3
"Gagarmel",3
"yylai",2
"vcjain",2
"timbrown5",2
"sparrowt",2
"sig-chakrava",2
"sarathchandra24",2
"raul-arabaolaza",2
"mpet",2
"lukes",2
"debayangg",2
"bluesliverx",2
"batmat",2
"arunskurian",2
"anicoletta",2
"anhcraft",2
"akomakom",2
"Tattoo",2
"NivKeidan",2
"DennisBauer",2
"Artmorse",2
"vishalhcl-5960",1
"vinitasanghi",1
"tungbq",1
"tanmoyguha-hcl",1
"stefansli",1
"skumar7322",1
"sig-saraf",1
"sbuhary",1
"santonix",1
"rgrizzell",1
"repolevedavaj",1
"pramilavhalyal",1
"pjdarton",1
"phreakadelle",1
"php53unit",1
"paulhcsun",1
"omehegan",1
"oleg-nenashev",1
"nouralmulhem",1
"msrb",1
"monkmachine",1
"michael-doubez",1
"mhenschke-atl",1
"mattiassluis",1
"martinlakov",1
"lmrb-1968",1
"lmife",1
"lifeofguenter",1
"lamaral",1
"kinow",1
"jmMeessen",1
"jlamasrios",1
"jenkins-armedia",1
"jamoralp",1
"hubchai",1
"halkeye",1
"georgblumenschein",1
"fredg02",1
"evaferreira",1
"dennisgu1",1
"dawidmalina",1
"damianszczepanik",1
"cmo-pomerium",1
"carcisa",1
"bquenin",1
"bmozaffa",1
"bhartshorn",1
"basilevs",1
"bandi13",1
"bandaruviswa",1
"aheritier",1
"abhishekmaity",1
"Wadeck",1
"S0obi",1
"NorseGaud",1
"MCardenasBlanco",1
"KalleOlaviNiemitalo",1
"Justin-Jay",1
"GLundh",1
"Fovteltar",1
"DuMaM",1
"BrianRossmajerAxonify",1
"786788808",1
