user,PR
"dduportal",80
"jayfranco999",46
"MarkEWaite",42
"gounthar",35
"timja",34
"lemeurherve",33
"gbhat618",23
"somiljain2006",22
"jglick",20
"Vatsal-Verma",20
"mawinter69",19
"jonesbusy",18
"aidanc",17
"shenxianpeng",16
"longhn0710",15
"krisstern",14
"daniel-beck",14
"akash-manna-sky",14
"ogulcanaydogan",12
"janfaracik",11
"PratikMane0112",10
"rahulsom",9
"NickTheDevOpsGuy",9
"nfalco79",8
"dharminsolanki",8
"bvolpato",8
"arjun-713",8
"AbdelHamdyGhanem",8
"thswlsqls",7
"donhui",7
"Piyush0049",7
"BobDu",7
"zerlinpi",6
"tembleking",6
"panicking",6
"jtnord",6
"atai",6
"AronMav",6
"zbynek",5
"thatsdc",5
"sai-kumar-peddireddy",5
"oleksii-tumanov",5
"mPokornyETM",5
"jimklimov",5
"cx-atish-jadhav",5
"aytuncbeken",5
"StefanSpieker",5
"Aarav-Singh2007",5
"skumar7322",4
"rajat315315",4
"marek-parfianowicz",4
"marcogomiero",4
"jochen-testingbot",4
"cpfarherFinitestate",4
"chcg",4
"ajindal-mdx",4
"Racknaraock",4
"Pitxyoki",4
"BrkYld",4
"BradyShober",4
"vihaan-vijay",3
"slide",3
"simonhbor",3
"shalinisudarsan",3
"sboardwell",3
"rsandell",3
"nitishagar",3
"nbuckwalt",3
"judovana",3
"harryofficial",3
"dorin7bogdan",3
"das7pad",3
"apuig",3
"Vikram-2311",3
"Taha-cmd",3
"Kanaduchi",3
"HannesWell",3
"yasharma-spot-flexera",2
"xoanmm",2
"tudordecea",2
"sombraSoft",2
"serianox",2
"pfeuffer",2
"ollehu",2
"olamy",2
"mw-kapilg",2
"mikecirioli",2
"mdealer",2
"long76",2
"jeppeman",2
"jeevaratnamputla",2
"hjain-perforce",2
"chinnajee2",2
"cdelmonte-zg",2
"bd-samratmuk",2
"baraka-akeyless",2
"arimu1",2
"arh-wtag",2
"aneveux",2
"alexsomai",2
"ac-deepanshurawat",2
"Sonaliparte",2
"Shan-SmartBear",2
"Rauneet-coder",2
"Ralnoc",2
"RajeshRajendiran",2
"PawanTheGod",2
"NorseGaud",2
"NoamGoren",2
"MakamSriyasaswini",2
"LHMQ878",2
"KartikSuryavanshi",2
"FrogDevelopper",2
"Faheem12005",2
"zaman-akib",1
"ysmaoui",1
"ymengesha",1
"xykong",1
"wuhuizuo",1
"webdevdot",1
"vijayhiremath01",1
"umbertocicciaa",1
"tzachs",1
"thetelgote",1
"svasenkov",1
"stsymbal-atlassian",1
"steelhead31",1
"solanki-chetan",1
"smohanty0804",1
"slayton",1
"shashank-tomar0",1
"sephiroth-j",1
"samrocketman",1
"samjrmartinez",1
"sabased",1
"rpaasche",1
"rkosegi",1
"res0nance",1
"razvan-barbura-opentext",1
"rake-ai",1
"rachit-lambdatest",1
"preetham-18-developer",1
"pphelps5",1
"pmarusz",1
"pathum25",1
"patbos",1
"omer-za",1
"nre-ableton",1
"nohwnd",1
"nevingeorgesunny",1
"mzalgaonker",1
"mikelupo",1
"meeusen",1
"mattmurp",1
"margus",1
"mandar1045",1
"lupalby",1
"ltsyk",1
"krrrr38",1
"kinow",1
"karteektamarana",1
"jonbrohauge",1
"jdaviestx",1
"jasleen637",1
"jamesrobson-secondmind",1
"jahid1209",1
"itsvshreyas",1
"its-dave",1
"ijwalker",1
"hrmohr",1
"hjhafner",1
"googol4u",1
"gmcdonald",1
"gitgryphon",1
"gero-lindemann-at-eventim",1
"dynhsn",1
"dshvedchenko",1
"dradu-opentext",1
"dhruvpatil972",1
"dgaya",1
"darinpope",1
"darclander",1
"daitiantian001",1
"cytrock",1
"cx-umesh-waghode",1
"csasalu",1
"crossRT",1
"codeWithkrish123",1
"cnu1812",1
"chenwulong",1
"boyadzhievb",1
"bhumika-aga",1
"beldaflexera",1
"balakine",1
"avraichur96",1
"asimell",1
"arulrajnet",1
"arturoespinoza15",1
"arnaudsjs",1
"anupamme",1
"andreidumitras",1
"amprem",1
"amarkdotdev",1
"alikdolg",1
"alecharp",1
"agentgonzo",1
"aaronwalker",1
"ZillaG",1
"ViliusS",1
"Vikego",1
"U-S-jun",1
"TFGSUMIT",1
"Siddhartha-singh01",1
"SalehAhmadi",1
"RoKnRoK",1
"Richard-Barrett",1
"RealFakeAccount",1
"Raviranjanpathak",1
"RanjitCS",1
"RScrafted",1
"MeyerhoeferNicolai",1
"MarkRx",1
"MKraijenoord",1
"KrishnaSuravarapu",1
"Kevin-CB",1
"KetanHegde",1
"KeremAR",1
"Hsmyldk",1
"DorianCzichotzki",1
"Delta456",1
"ComanderKai77",1
"Chikzz2001",1
"Bhagyashri-Sapnar",1
"Arunava-27",1
"Anexus5919",1
"AmariahAK",1
"Akshat005Chaudhary",1
