user,PR
"timja",264
"jglick",167
"lemeurherve",145
"basil",142
"uhafner",120
"daniel-beck",115
"NotMyFault",115
"MarkEWaite",114
"dduportal",104
"olamy",68
"jtnord",63
"alecharp",50
"ispasov",46
"janfaracik",35
"halkeye",34
"jetersen",31
"jimklimov",29
"krisstern",28
"oleg-nenashev",27
"gaspardpetit",27
"nre-ableton",26
"KalleOlaviNiemitalo",26
"jmMeessen",25
"codecov",24
"thombergs",22
"cyrille-leclerc",21
"batmat",21
"Vlatombe",19
"nhojpatrick",18
"fo-code",18
"kuisathaverat",16
"Wadeck",16
"jeffret-b",15
"dcendents",15
"offa",14
"codeclimate",14
"smerle33",13
"hd42",13
"raul-arabaolaza",12
"DaGeRe",12
"jonesbusy",11
"dwnusbaum",11
"romainx",10
"AppVeyorBot",10
"mawinter69",9
"mPokornyETM",9
"asimell",9
"Hrushi20",9
"DanMHammer",9
"damianszczepanik",8
"cburne-oshyn",8
"bguerin",8
"UlrichEckhardt",8
"rantoniuk",7
"ikedam",7
"fqueiruga",7
"dkjellin",7
"alyssat",7
"zbynek",6
"sparsick",6
"sanderv32",6
"mbarbero",6
"markyjackson-taulia",6
"kumbasar",6
"khughes-atlassian",6
"abdullahranginwala",6
"Zsolt-Lukacs22",6
"Dohbedoh",6
"mhenschke-atl",5
"glasswalk3r",5
"cathychan",5
"car-roll",5
"airadier",5
"aheritier",5
"agabrys",5
"Sig00rd",5
"ywang-psee",4
"thecooldrop",4
"swallez",4
"sboardwell",4
"rsandell",4
"ro-kr",4
"res0nance",4
"imonteroperez",4
"gmcdonald",4
"devalex88",4
"deleted_user",4
"carpnick",4
"brycahta",4
"bhubert",4
"amuniz",4
"TonyNoble",4
"StefanSpieker",4
"Kevin-CB",4
"Ajaypathak372",4
"rishi-104276",3
"mtughan",3
"mmusenbr",3
"martinda",3
"mamh2021",3
"kinow",3
"kdaud",3
"jrarmstro",3
"felipecrs",3
"bam-hbt",3
"amoluipath",3
"alexjfisher",3
"Tattoo",3
"TBBle",3
"KostyaSha",3
"DonnieKim411",3
"yzhan289",2
"yrumax",2
"wolfs",2
"v1v",2
"twasyl",2
"timbrown5",2
"stale",2
"slide",2
"shravyakasturi",2
"prryb",2
"patbos",2
"orctom",2
"olblak",2
"odam06",2
"mymarche",2
"monger39",2
"mohammadmaulana",2
"mikerossiter",2
"mhmdabdh",2
"maso7",2
"lschwahn",2
"lifeofguenter",2
"krdlab",2
"joshsleeper",2
"jonico",2
"jan-molak",2
"irrandon",2
"imuqtadir",2
"froque",2
"fengxx",2
"eduard-tita",2
"cobexer",2
"boaglio",2
"andlaz",2
"albertvveld",2
"Mark-Corsillo-Bose",2
"yasuyuki-baba",1
"wmeeus",1
"umeshwaghode",1
"tullydwyer",1
"torstenwalter",1
"tombokombo",1
"tomasbjerre",1
"steveny91",1
"stchar",1
"srz-zumix",1
"sll552",1
"sarah-witt",1
"rolnick",1
"rishabhBudhouliya",1
"reitzmichnicht",1
"preyankababu",1
"peterkatzenberger",1
"pavel-snyk",1
"orjan",1
"ofek",1
"nfalco79",1
"motteww",1
"minche2",1
"mikecirioli",1
"mariolcakalli",1
"mario21ic",1
"maorfr",1
"mahesh228",1
"laurentgo",1
"kohsuke",1
"klassm",1
"kerogers-cloudbees",1
"justnoxx",1
"julioguereca",1
"jtway",1
"jplayout",1
"jonsten",1
"jflinchbaugh",1
"ido-ran",1
"hectorhuol",1
"gulyaev13",1
"gjabouley-invn",1
"github-code-scanning",1
"garethahealy",1
"ganeshborle",1
"gabemontero",1
"forgedhallpass",1
"flozzone",1
"ewelinawilkosz",1
"duyluonganh",1
"dorin7bogdan",1
"derline",1
"damienfinck",1
"daeho-ro",1
"coyoteecd",1
"cokieffebah",1
"chickenkiller",1
"cha5on",1
"cbernard-psee",1
"callum-p",1
"byuvasri",1
"boczh",1
"blakmajk",1
"bitwiseman",1
"billestibor",1
"bgalamb",1
"bcerati",1
"arunpandurangan",1
"andreituicu",1
"ampuscas",1
"agaudreault-jive",1
"WaffleStudios",1
"ViliusS",1
"UrsLange",1
"Stark-X",1
"Schattensilber",1
"PapaNappa",1
"McFoggy",1
"Marc-93",1
"LinuxSuRen",1
"Langer0416",1
"JPRuskin",1
"Harminder84",1
"GLundh",1
"DuMaM",1
