user,PR
"basil",96
"MarkEWaite",76
"dduportal",51
"timja",44
"lemeurherve",44
"jglick",36
"Vlatombe",29
"StefanSpieker",23
"halkeye",21
"Dan-Heath",19
"darinpope",18
"aHenryJard",15
"uhafner",14
"oleg-nenashev",14
"NotMyFault",14
"offa",13
"aneveux",12
"jtnord",11
"amandel",10
"v1v",9
"res0nance",9
"alauregaillard",9
"TobiX",9
"tatoberres",8
"steven-terrana",8
"olblak",8
"daniel-beck",8
"StackScribe",8
"Mr-DG-Wick",8
"slide",7
"olamy",7
"darxriggs",7
"mhenschke-atl",6
"jameeluddin",6
"batmat",6
"rishi-104276",5
"froque",5
"Wadeck",5
"strangelookingnerd",4
"slaboure",4
"rsvoboda",4
"radislavB",4
"khughes-atlassian",4
"jenkins-x-bot",4
"janfaracik",4
"imuqtadir",4
"imonteroperez",4
"ikedam",4
"dorin7bogdan",4
"didiez",4
"bleibdirtroy",4
"Tjuri",4
"Dohbedoh",4
"zbynek",3
"yasuyuki-baba",3
"w-gates",3
"psig-bah",3
"noviicee",3
"megathaum",3
"marioja",3
"kinow",3
"fposchner-cc",3
"drodriguezhdez",3
"damianszczepanik",3
"cyrille-leclerc",3
"bncbhm",3
"bgvozdev",3
"avinashupadhya99",3
"Zsolt-Lukacs22",3
"MadsJakobsen",3
"HelderMagalhaes",3
"",3
"yuezhuangshi",2
"uday4923",2
"torstenwalter",2
"snieguu",2
"sghill",2
"sg3629",2
"rsandell",2
"robinsoc",2
"reda-alaoui",2
"raleigh-rinehart",2
"olivergondza",2
"mkemmerz",2
"mat1e",2
"lafriks",2
"jwalteri",2
"justinharringa",2
"jan-molak",2
"jamietanna",2
"h1dden-da3m0n",2
"falkena",2
"dheerajodha",2
"dennisgu1",2
"bradgfromdabu",2
"bmunozm",2
"bhavani-velivala-sn",2
"bertold",2
"benebsiny",2
"annapoornimoorthy",2
"SubhadraSahoo",2
"Sig00rd",2
"Pldi23",2
"P4uline",2
"NikolasFunction",2
"Kevin-CB",2
"Kalmalyzer",2
"Imolai",2
"EtienneG",2
"Erwyn",2
"zsprints",1
"zittix",1
"zealotous",1
"yaroslavafenkin",1
"xHeliotrope",1
"tzachs",1
"tynril",1
"twilleit",1
"tomeks666",1
"swiip81",1
"superlama",1
"stu01509",1
"spike-rabbit",1
"spacedog",1
"sotona-",1
"sharkister",1
"shaneog",1
"sfosterdw",1
"sandyiscool",1
"sajimon",1
"sagarkhushalani",1
"s27y",1
"rishabhBudhouliya",1
"raygolden",1
"raptorsin6",1
"rajanssingh",1
"presPetkov",1
"ppaul-square",1
"pkwarren",1
"philippart-s",1
"philippHecht98",1
"phayes-r7",1
"panzo",1
"outbreaker",1
"nre-ableton",1
"notaturkey",1
"nom3ad",1
"narcoticfresh",1
"multani",1
"mthaddon",1
"mmalicki-deviniti",1
"mkapra",1
"mikecirioli",1
"meiswjn",1
"mealingr",1
"mcamposv",1
"marc-tranzer",1
"manut",1
"littletof",1
"leoluk",1
"lcontzen",1
"lboclboc",1
"laurentiucocanu",1
"kturetzky",1
"kerogers-cloudbees",1
"kathwin",1
"justusbunsi",1
"juanmacoo",1
"jphaws",1
"jimklimov",1
"jetersen",1
"jeffret-b",1
"jandroav",1
"jameslafferty",1
"jamesD33064",1
"jack-w-shaw",1
"j3t",1
"hosnify",1
"highflyer910",1
"hazzik",1
"haugenj",1
"gyula-s",1
"ganeshborle",1
"fheyng",1
"felipecrs",1
"fatmcgav",1
"enriquegh",1
"eltociear",1
"duemir",1
"driverpt",1
"drealecs",1
"dev-jan",1
"dcendents",1
"cyberark-bizdev",1
"chriskloe",1
"chrisdaid",1
"chhaosh",1
"cdelmonte-zg",1
"ccureau",1
"cathychan",1
"carlos-sandoval-11",1
"bmwiedemann",1
"bitwiseman",1
"bhecquet",1
"bachue",1
"anoopmsivadas",1
"amuniz",1
"aman-raza",1
"airadier",1
"abmohantyj",1
"abhijeet007rocks8",1
"ababushk",1
"VolodymyrFesenko",1
"TorstenKruse",1
"SylvainDe",1
"Soumya-UB",1
"Sayanta66",1
"SandunWebDev",1
"SUCHITRAGIRI",1
"RokLenarcic",1
"MarckK",1
"Ln11211",1
"Lironrad",1
"Greybird",1
"DreierF",1
"CoreyBuckley",1
"ClaudiuCudla",1
"Brick7Face",1
"Andre-K42",1
"AmineAML",1
