PR_ref,commenter,month
"jenkinsci/github-api-plugin/56","bitwiseman","2020-06"
"jenkinsci/github-api-plugin/56","dwnusbaum","2020-06"
"jenkinsci/workflow-support-plugin/109","dwnusbaum","2020-06"
"jenkinsci/jenkins/4804","alecharp","2022-03"
"jenkinsci/jenkins/4804","basil","2022-04"
"jenkinsci/jenkins/4804","varyvol","2020-06"
"jenkinsci/jenkins/4804","placaze","2020-06"
"jenkinsci/jenkins/4804","alecharp","2022-03"
"jenkinsci/text-finder-plugin/54","basil","2020-06"
"jenkinsci/jenkins/4803","oleg-nenashev","2020-06"
"jenkinsci/jenkins/4803","timja","2021-11"
"jenkinsci/jenkins/4803","timja","2020-06"
"jenkinsci/jenkins/4803","jtnord","2020-06"
"jenkinsci/jenkins/4803","jtnord","2020-06"
"jenkinsci/jenkins/4803","timja","2020-06"
"jenkinsci/jenkins/4803","jtnord","2020-06"
"jenkinsci/jenkins/4803","timja","2020-06"
"jenkinsci/jenkins/4803","oleg-nenashev","2020-06"
"jenkinsci/analysis-model/415","codecov","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/77","jglick","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/77","jglick","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/77","jglick","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/77","jglick","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/77","PhilippHomann","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/77","jglick","2020-06"
"jenkinsci/hpe-application-automation-tools-plugin/311","codeclimate","2020-06"
"jenkinsci/hpe-application-automation-tools-plugin/311","AppVeyorBot","2020-06"
"jenkinsci/hpe-application-automation-tools-plugin/311","AppVeyorBot","2020-06"
"jenkinsci/hpe-application-automation-tools-plugin/311","codeclimate","2020-06"
"jenkinsci/jenkins/4802","daniel-beck","2020-06"
"jenkinsci/jenkins/4802","oleg-nenashev","2020-06"
"jenkinsci/jenkins/4802","oleg-nenashev","2020-06"
"jenkinsci/image-tag-parameter-plugin/5","Jasstkn","2020-06"
"jenkinsci/electricflow-plugin/89","horodchukanton","2020-06"
"jenkinsci/electricflow-plugin/89","ovasilko","2020-06"
"jenkinsci/config-driven-pipeline-plugin/28","justinharringa","2020-06"
"jenkinsci/configuration-as-code-plugin/1421","codecov","2020-06"
"jenkinsci/configuration-as-code-plugin/1421","dwnusbaum","2020-06"
"jenkinsci/configuration-as-code-plugin/1420","codecov","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","jglick","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","Zastai","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","jglick","2020-07"
"jenkinsci/workflow-basic-steps-plugin/117","jglick","2020-07"
"jenkinsci/workflow-basic-steps-plugin/117","Zastai","2020-07"
"jenkinsci/workflow-basic-steps-plugin/117","Zastai","2020-07"
"jenkinsci/workflow-basic-steps-plugin/117","Zastai","2020-07"
"jenkinsci/workflow-basic-steps-plugin/117","jglick","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","jglick","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","jglick","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","jglick","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","jglick","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","Zastai","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","Zastai","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","Zastai","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","jglick","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","jglick","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","Zastai","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","Zastai","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","Zastai","2020-06"
"jenkinsci/workflow-basic-steps-plugin/117","Zastai","2020-06"
"jenkinsci/theme-manager-plugin/8","timja","2020-06"
"jenkinsci/git-client-plugin/566","omkar-dsd","2020-06"
"jenkinsci/jenkins/4801","daniel-beck","2020-06"
"jenkinsci/jenkins/4801","clywyk","2020-06"
"jenkinsci/jenkins/4801","daniel-beck","2020-06"
"jenkinsci/jenkins/4801","oleg-nenashev","2020-06"
"jenkinsci/jenkins/4801","oleg-nenashev","2020-06"
"jenkinsci/jenkins/4801","timja","2020-06"
"jenkinsci/jenkins/4801","slide","2020-06"
"jenkinsci/jenkins/4801","oleg-nenashev","2020-06"
"jenkinsci/jenkins/4801","jeffret-b","2020-06"
"jenkinsci/jenkins/4801","oleg-nenashev","2020-06"
"jenkinsci/jenkins/4801","oleg-nenashev","2020-06"
"jenkinsci/jenkins/4801","daniel-beck","2020-06"
"jenkinsci/jenkins/4801","clywyk","2020-06"
"jenkinsci/jenkins/4801","oleg-nenashev","2020-06"
"jenkinsci/jenkins/4800","fqueiruga","2020-06"
"jenkinsci/jenkins/4800","timja","2020-06"
"jenkinsci/jenkins/4800","fqueiruga","2020-06"
"jenkinsci/jenkins/4800","fqueiruga","2020-06"
"jenkinsci/jenkins/4800","timja","2020-07"
"jenkinsci/jenkins/4800","oleg-nenashev","2020-07"
"jenkinsci/jenkins/4800","timja","2020-07"
"jenkinsci/jenkins/4800","StefanSpieker","2020-07"
"jenkinsci/jenkins/4800","timja","2020-07"
"jenkinsci/jenkins/4800","StefanSpieker","2020-07"
"jenkinsci/jenkins/4800","StefanSpieker","2020-06"
"jenkinsci/jenkins/4800","oleg-nenashev","2020-07"
"jenkinsci/jenkins/4800","oleg-nenashev","2020-07"
"jenkinsci/autograding-plugin/52","codecov","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/76","oleg-nenashev","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/76","oleg-nenashev","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/76","oleg-nenashev","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/76","fabiodcasilva","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/76","fabiodcasilva","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/76","rsandell","2020-06"
"jenkinsci/pipeline-utility-steps-plugin/76","deafol","2020-08"
"jenkinsci/pipeline-utility-steps-plugin/76","rsandell","2020-10"
"jenkinsci/pipeline-utility-steps-plugin/76","espguitarist33","2021-03"
"jenkinsci/pipeline-utility-steps-plugin/76","clamprecht01","2021-03"
"jenkinsci/text-finder-plugin/53","basil","2020-06"
"jenkinsci/analysis-model/411","codecov","2020-06"
"jenkinsci/analysis-model/410","uhafner","2020-06"
"jenkinsci/analysis-model/410","lik9653","2020-06"
"jenkinsci/analysis-model/410","codecov","2020-06"
"jenkinsci/analysis-model/410","uhafner","2020-06"
"jenkinsci/analysis-model/410","uhafner","2020-06"
"jenkinsci/analysis-model/410","uhafner","2020-06"
"jenkinsci/analysis-model/410","uhafner","2020-06"
"jenkinsci/analysis-model/410","uhafner","2020-06"
"jenkinsci/analysis-model/410","uhafner","2020-06"
"jenkinsci/text-finder-plugin/52","basil","2020-06"
"jenkinsci/file-operations-plugin/14","relyafi","2020-06"
"jenkinsci/file-operations-plugin/14","pskumar448","2020-06"
"jenkinsci/jenkins/4785","daniel-beck","2020-06"
"jenkinsci/jenkins/4785","clywyk","2020-06"
"jenkinsci/jenkins/4785","daniel-beck","2020-06"
"jenkinsci/jenkins/4785","clywyk","2020-06"
"jenkinsci/jenkins/4785","clywyk","2020-06"
"jenkinsci/gitea-plugin/24","lkraider","2020-06"
"jenkinsci/gitea-plugin/24","mecseid","2020-06"
"jenkinsci/gitea-plugin/24","Saltari","2021-01"
"jenkinsci/gitea-plugin/24","mecseid","2021-01"
"jenkinsci/gitea-plugin/24","Saltari","2021-01"
"jenkinsci/gitea-plugin/24","justusbunsi","2021-05"
"jenkinsci/gitea-plugin/24","lafriks","2021-10"
"jenkinsci/gitea-plugin/24","mecseid","2021-10"
"jenkinsci/gitea-plugin/24","justusbunsi","2021-11"
"jenkinsci/jira-plugin/254","sonarcloud","2020-06"
