PR_ref,commenter,month
"jenkinsci/minio-plugin/209","MarkEWaite","2025-06"
"jenkinsci/minio-plugin/209","MarkEWaite","2025-06"
"jenkinsci/bom/5263","MarkEWaite","2025-06"
"jenkinsci/bom/5263","darinpope","2025-06"
"jenkinsci/hpe-application-automation-tools-plugin/727","AppVeyorBot","2025-06"
"jenkinsci/workflow-step-api-plugin/226","jglick","2025-06"
"jenkinsci/workflow-step-api-plugin/226","jgreffe","2025-06"
"jenkinsci/workflow-step-api-plugin/226","dwnusbaum","2025-06"
"jenkinsci/resources-ai-chatbot-plugin/17","giovanni-vaccarino","2025-06"
"jenkinsci/resources-ai-chatbot-plugin/17","giovanni-vaccarino","2025-06"
"jenkinsci/hpe-application-automation-tools-plugin/726","AppVeyorBot","2025-06"
"jenkinsci/hpe-application-automation-tools-plugin/726","AppVeyorBot","2025-06"
"jenkinsci/hpe-application-automation-tools-plugin/726","AppVeyorBot","2025-06"
"jenkinsci/jenkins/10786","scherler","2025-06"
"jenkinsci/jenkins/10786","jtnord","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1073","KalleOlaviNiemitalo","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1073","nfalco79","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1073","KalleOlaviNiemitalo","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1073","KalleOlaviNiemitalo","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1073","nfalco79","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1073","nfalco79","2025-06"
"jenkinsci/jenkins/10780","KalleOlaviNiemitalo","2025-06"
"jenkinsci/jenkins/10780","MarkEWaite","2025-06"
"jenkinsci/jenkins/10779","mustafau","2025-06"
"jenkinsci/jenkins/10779","NotMyFault","2025-06"
"jenkinsci/jenkins/10779","A1exKH","2025-06"
"jenkinsci/jenkins/10778","MarkEWaite","2025-06"
"jenkinsci/jenkins/10778","daniel-beck","2025-06"
"jenkinsci/bom/5254","krisstern","2025-06"
"jenkinsci/pipeline-build-step-plugin/161","jglick","2025-06"
"jenkinsci/pipeline-build-step-plugin/161","jglick","2025-06"
"jenkinsci/jenkins-test-harness/988","timja","2025-06"
"jenkinsci/kubernetes-credentials-provider-plugin/125","Vlatombe","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","Hakky54","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","nfalco79","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","Hakky54","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","nfalco79","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","Hakky54","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","nfalco79","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","Hakky54","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","nfalco79","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","Hakky54","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","nfalco79","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","Hakky54","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","nfalco79","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","Hakky54","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","Hakky54","2025-06"
"jenkinsci/bitbucket-branch-source-plugin/1072","nfalco79","2025-06"
"jenkinsci/kubernetes-plugin/1712","jonesbusy","2025-06"
"jenkinsci/kubernetes-plugin/1712","Vlatombe","2025-06"
"jenkinsci/kubernetes-plugin/1712","Vlatombe","2025-06"
"jenkinsci/bom/5243","MarkEWaite","2025-06"
"jenkinsci/workflow-cps-plugin/1047","jglick","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","janfaracik","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","janfaracik","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","timja","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","timja","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","lewisbirks","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","lewisbirks","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","lewisbirks","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","lewisbirks","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","timja","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","timja","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","timja","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","timja","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","lewisbirks","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","timja","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","janfaracik","2025-06"
"jenkinsci/pipeline-graph-view-plugin/866","janfaracik","2025-06"
"jenkinsci/pipeline-graph-view-plugin/864","timja","2025-06"
"jenkinsci/pipeline-graph-view-plugin/864","timja","2025-06"
"jenkinsci/jenkins/10772","scherler","2025-06"
"jenkinsci/jenkins/10772","scherler","2025-06"
"jenkinsci/jenkins/10772","alecharp","2025-06"
"jenkinsci/jenkins/10772","timja","2025-06"
"jenkinsci/jenkins/10772","alecharp","2025-06"
"jenkinsci/jenkins/10772","scherler","2025-06"
"jenkinsci/jenkins/10772","jtnord","2025-06"
"jenkinsci/jenkins/10772","janfaracik","2025-06"
"jenkinsci/jenkins/10772","A1exKH","2025-06"
"jenkinsci/datadog-plugin/518","iadjivon","2025-06"
"jenkinsci/warnings-ng-plugin/2049","uhafner","2025-06"
"jenkinsci/ec2-fleet-plugin/462","BradyShober","2025-06"
